,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
93,10677-10677_game_2,Red,K'Sante,Maokai,Akali,Aphelios,Milio,LeBlanc,Nocturne,Ashe,Jax,Vi,1
94,10677-10677_game_3,Blue,Aatrox,Rell,Neeko,Lucian,Nami,Nocturne,Ashe,LeBlanc,Jax,Akali,1
95,10677-10677_game_3,Red,K'Sante,Maokai,Corki,Aphelios,Milio,Tristana,Brand,Azir,Kindred,Vi,0
96,10678-10678_game_1,Blue,Udyr,Xin Zhao,Akali,Senna,Tahm Kench,Jax,Azir,Varus,Gnar,Milio,1
97,10678-10678_game_1,Red,K'Sante,Lee Sin,Corki,Aphelios,Rell,Lucian,Ashe,Renata Glasc,Vi,Aatrox,0
98,10678-10678_game_2,Blue,Udyr,Xin Zhao,Orianna,Aphelios,Milio,Renata Glasc,Akali,Ashe,Jarvan IV,Yone,0
99,10678-10678_game_2,Red,Rumble,Maokai,Tristana,Lucian,Nami,Jax,Azir,Vi,Nocturne,K'Sante,1
100,10679-10679_game_1,Blue,Udyr,Wukong,Orianna,Lucian,Nami,Kalista,Maokai,Vi,Azir,LeBlanc,0
101,10679-10679_game_1,Red,K'Sante,Nocturne,Neeko,Aphelios,Milio,Senna,Tristana,Rell,Jarvan IV,Poppy,1
102,10679-10679_game_2,Blue,Aatrox,Jarvan IV,Azir,Lucian,Nami,Senna,Vi,Ashe,Maokai,Poppy,1
103,10679-10679_game_2,Red,Rumble,Nocturne,Orianna,Aphelios,Milio,Kalista,K'Sante,Udyr,Ornn,Rell,0
104,10680-10680_game_1,Blue,Udyr,Xin Zhao,Taliyah,Aphelios,Milio,Brand,Ashe,Neeko,Orianna,K'Sante,0
105,10680-10680_game_1,Red,Aatrox,Rell,Azir,Lucian,Nami,Rumble,Kalista,Jax,LeBlanc,Tristana,1
106,10680-10680_game_2,Blue,Udyr,Jarvan IV,Azir,Lucian,Nami,Rumble,Kalista,Jax,Tristana,LeBlanc,1
107,10680-10680_game_2,Red,K'Sante,Maokai,Akali,Aphelios,Milio,Ashe,Brand,Neeko,Vi,Rell,0
108,10681-10681_game_1,Blue,K'Sante,Maokai,Azir,Kalista,Nautilus,Neeko,Nocturne,Lucian,LeBlanc,Akali,0
109,10681-10681_game_1,Red,Aatrox,Vi,Corki,Xayah,Rakan,Renata Glasc,Ashe,Brand,Senna,Varus,1
110,10681-10681_game_2,Blue,Rumble,Poppy,Azir,Xayah,Rakan,LeBlanc,Aphelios,Vi,Orianna,Bard,1
111,10681-10681_game_2,Red,K'Sante,Nocturne,Akali,Ezreal,Karma,Ashe,Kalista,Lucian,Tristana,Lee Sin,0
112,10682-10682_game_1,Blue,K'Sante,Sejuani,Azir,Xayah,Rakan,LeBlanc,Tristana,Miss Fortune,Gnar,Jax,0
113,10682-10682_game_1,Red,Darius,Maokai,Corki,Varus,Nautilus,Ashe,Lucian,Kalista,Aphelios,Senna,1
114,10682-10682_game_2,Blue,Rumble,Rell,Jayce,Jhin,Ashe,Kalista,Lucian,Nocturne,Vi,Jax,0
115,10682-10682_game_2,Red,K'Sante,Lee Sin,Azir,Varus,Pyke,LeBlanc,Maokai,Corki,Tristana,Akali,1
116,10682-10682_game_3,Blue,Darius,Vi,Azir,Varus,Nautilus,Kalista,Lucian,Ashe,Aphelios,Rakan,1
117,10682-10682_game_3,Red,K'Sante,Diana,Yone,Ezreal,Bard,LeBlanc,Maokai,Corki,Poppy,Xin Zhao,0
118,10683-10683_game_1,Blue,Udyr,Lee Sin,Syndra,Lucian,Milio,Maokai,K'Sante,Azir,Gnar,Orianna,1
119,10683-10683_game_1,Red,Rumble,Vi,Tristana,Zeri,Lulu,Kalista,Ashe,Jax,Akali,Neeko,0
120,10683-10683_game_2,Blue,Udyr,Jarvan IV,Neeko,Lucian,Milio,K'Sante,Azir,Vi,Tristana,Nocturne,1
121,10683-10683_game_2,Red,Rumble,Xin Zhao,Orianna,Zeri,Lulu,Kalista,Ashe,Jax,Syndra,Akali,0
122,10684-10684_game_1,Blue,Poppy,Vi,Corki,Varus,Ashe,Akali,Milio,Maokai,Orianna,Zeri,1
123,10684-10684_game_1,Red,Jax,Graves,Azir,Rammus,Yuumi,Rumble,Brand,Trundle,K'Sante,Taliyah,0
124,10684-10684_game_2,Blue,Aatrox,Brand,Akali,Kalista,Rell,Nocturne,Vi,Poppy,Taliyah,Tristana,0
125,10684-10684_game_2,Red,Jax,Sejuani,LeBlanc,Senna,Tahm Kench,Ashe,Renata Glasc,Maokai,Xin Zhao,Jarvan IV,1
126,10685-10685_game_1,Blue,K'Sante,Maokai,LeBlanc,Kalista,Renata Glasc,Vi,Nocturne,Ashe,Lee Sin,Xin Zhao,1
127,10685-10685_game_1,Red,Jax,Sejuani,Azir,Varus,Rakan,Lucian,Tristana,Brand,Trundle,Poppy,0
128,10685-10685_game_2,Blue,Aatrox,Rell,Azir,Varus,Renata Glasc,Vi,Nocturne,Ashe,Lee Sin,Xin Zhao,1
129,10685-10685_game_2,Red,K'Sante,Trundle,Akali,Kalista,Neeko,Lucian,Tristana,LeBlanc,Poppy,Maokai,0
130,10686-10686_game_1,Blue,Udyr,Vi,Corki,Senna,Tahm Kench,Rengar,Ashe,Jax,Rell,Jarvan IV,0
131,10686-10686_game_1,Red,K'Sante,Maokai,Azir,Tristana,Rakan,Rumble,Lucian,Renata Glasc,Taliyah,LeBlanc,1
132,10686-10686_game_2,Blue,K'Sante,Sejuani,Azir,Lucian,Milio,Rumble,Udyr,LeBlanc,Vi,Xin Zhao,1
133,10686-10686_game_2,Red,Poppy,Rell,Corki,Kalista,Renata Glasc,Rengar,Jax,Ashe,Taliyah,Maokai,0
134,10687-10687_game_1,Blue,Lillia,Vi,Azir,Caitlyn,Milio,Brand,Neeko,Ashe,LeBlanc,K'Sante,0
135,10687-10687_game_1,Red,Udyr,Rell,Taliyah,Lucian,Nami,Rumble,Senna,Kalista,Darius,Akali,1
136,10687-10687_game_2,Blue,K'Sante,Rell,Akali,Lucian,Nami,Rumble,Senna,Ashe,Darius,LeBlanc,1
137,10687-10687_game_2,Red,Aatrox,Poppy,Orianna,Caitlyn,Milio,Brand,Neeko,Kalista,Taliyah,Azir,0
138,10688-10688_game_1,Blue,K'Sante,Poppy,Azir,Lucian,Nami,LeBlanc,Ezreal,Rakan,Nocturne,Vi,0
139,10688-10688_game_1,Red,Udyr,Lee Sin,Neeko,Aphelios,Milio,Ashe,Kalista,Maokai,Jarvan IV,Rell,1
140,10688-10688_game_2,Blue,Udyr,Poppy,Neeko,Tristana,Renata Glasc,Kalista,Ashe,Rumble,Maokai,Rell,1
141,10688-10688_game_2,Red,K'Sante,Vi,Azir,Xayah,Rakan,LeBlanc,Ezreal,Milio,Nocturne,Lee Sin,0
142,10689-10689_game_1,Blue,Udyr,Poppy,Akali,Varus,Ashe,Renata Glasc,Aphelios,Taliyah,Nocturne,Nautilus,0
143,10689-10689_game_1,Red,Rumble,Rell,Orianna,Draven,Blitzcrank,Rakan,Lucian,Senna,Azir,LeBlanc,1
144,10689-10689_game_2,Blue,Udyr,Lee Sin,Orianna,Senna,Tahm Kench,Rakan,Rell,LeBlanc,Maokai,Rumble,0
145,10689-10689_game_2,Red,K'Sante,Brand,Tristana,Varus,Milio,Renata Glasc,Lucian,Ashe,Nocturne,Vi,1
146,10689-10689_game_3,Blue,Gnar,Maokai,Azir,Senna,Tahm Kench,Draven,Kalista,Aphelios,Tristana,LeBlanc,1
147,10689-10689_game_3,Red,K'Sante,Brand,Corki,Kai'Sa,Rell,Varus,Rakan,Lucian,Udyr,Aatrox,0
148,10690-10690_game_1,Blue,Udyr,Sejuani,Taliyah,Draven,Ashe,Maokai,Varus,K'Sante,Jarvan IV,Vi,0
149,10690-10690_game_1,Red,Darius,Dr. Mundo,Azir,Miss Fortune,Nautilus,Lucian,Senna,Kalista,Poppy,LeBlanc,1
150,10690-10690_game_2,Blue,K'Sante,Sejuani,Sylas,Xayah,Rakan,Darius,Varus,Ashe,Miss Fortune,Ezreal,1
151,10690-10690_game_2,Red,Gnar,Maokai,Azir,Zeri,Milio,Lucian,Senna,Kalista,LeBlanc,Vi,0
152,10690-10690_game_3,Blue,K'Sante,Sejuani,Taliyah,Xayah,Rakan,Darius,Varus,Ashe,Azir,LeBlanc,1
153,10690-10690_game_3,Red,Gnar,Dr. Mundo,Corki,Miss Fortune,Maokai,Lucian,Senna,Kalista,Sylas,Vi,0
154,10691-10691_game_1,Blue,K'Sante,Sejuani,Azir,Tristana,Milio,Rumble,Yone,Senna,Varus,Lucian,1
155,10691-10691_game_1,Red,Jax,Maokai,Corki,Nilah,Rakan,LeBlanc,Ashe,Akali,Kalista,Nautilus,0
156,10691-10691_game_2,Blue,Gnar,Xin Zhao,Azir,Lucian,Milio,LeBlanc,Maokai,Brand,Nautilus,Pyke,1
157,10691-10691_game_2,Red,K'Sante,Sejuani,Akali,Zeri,Lulu,Rumble,Ashe,Senna,Lee Sin,Poppy,0
158,10691-10691_game_3,Blue,Aatrox,Maokai,Corki,Lucian,Nami,Rumble,Yone,Senna,Tristana,Jax,1
159,10691-10691_game_3,Red,Fiora,Sejuani,Akali,Aphelios,Milio,Ashe,Azir,Nocturne,LeBlanc,Orianna,0
160,10692-10692_game_1,Blue,Udyr,Sejuani,Azir,Varus,Tahm Kench,LeBlanc,Ashe,Senna,Ziggs,Milio,0
161,10692-10692_game_1,Red,K'Sante,Maokai,Tristana,Ezreal,Rakan,Vi,Renata Glasc,Lucian,Rumble,Rell,1
162,10692-10692_game_2,Blue,Aatrox,Maokai,Tristana,Varus,Milio,Vi,Nocturne,Corki,Jax,Lee Sin,0
163,10692-10692_game_2,Red,K'Sante,Rell,Azir,Senna,Tahm Kench,Lucian,Kalista,Poppy,Udyr,Rumble,1
164,10692-10692_game_3,Blue,K'Sante,Rell,Azir,Ezreal,Tahm Kench,LeBlanc,Poppy,Ashe,Milio,Varus,1
165,10692-10692_game_3,Red,Rumble,Maokai,Tristana,Kalista,Nautilus,Vi,Lucian,Renata Glasc,Xayah,Senna,0
166,10693-10693_game_1,Blue,Rumble,Rell,Tristana,Lucian,Nami,Jax,LeBlanc,Vi,K'Sante,Udyr,1
167,10693-10693_game_1,Red,Aatrox,Maokai,Azir,Aphelios,Milio,Ashe,Renata Glasc,Akali,Jarvan IV,Yone,0
168,10693-10693_game_2,Blue,Rumble,Lee Sin,LeBlanc,Varus,Rell,Ashe,Akali,Renata Glasc,Maokai,Brand,0
169,10693-10693_game_2,Red,Kennen,Poppy,Tristana,Senna,Tahm Kench,Jax,K'Sante,Milio,Azir,Bard,1
170,10694-10694_game_1,Blue,K'Sante,Maokai,Azir,Lucian,Nami,Rumble,Neeko,Vi,Tristana,Orianna,1
171,10694-10694_game_1,Red,Aatrox,Rell,Taliyah,Aphelios,Milio,Rengar,Ashe,Jarvan IV,Jax,Yone,0
172,10694-10694_game_2,Blue,Aatrox,Maokai,Orianna,Ezreal,Ashe,Rengar,Kalista,Pyke,Vi,K'Sante,1
173,10694-10694_game_2,Red,Yone,Jarvan IV,Taliyah,Draven,Varus,Rumble,Neeko,Lucian,Nocturne,Udyr,0
174,10694-10694_game_3,Blue,Yone,Rell,Azir,Lucian,Nami,Rumble,Vi,Neeko,Tristana,Orianna,1
175,10694-10694_game_3,Red,K'Sante,Maokai,Corki,Senna,Tahm Kench,Rengar,Ashe,Milio,Aatrox,Jax,0
176,10695-10695_game_1,Blue,Darius,Rell,Azir,Senna,Nautilus,Poppy,Maokai,Varus,Akali,Orianna,1
177,10695-10695_game_1,Red,Udyr,Vi,Corki,Xayah,Rakan,Renata Glasc,Lucian,Ashe,K'Sante,Jax,0
178,10695-10695_game_2,Blue,Jax,Kindred,Neeko,Senna,Tahm Kench,Poppy,Vi,Varus,Akali,Azir,1
179,10695-10695_game_2,Red,K'Sante,Nocturne,Orianna,Xayah,Rakan,Renata Glasc,Lucian,Ashe,LeBlanc,Brand,0
180,10696-10696_game_1,Blue,Rumble,Xin Zhao,Akali,Samira,Rakan,Kalista,K'Sante,Ashe,Poppy,Vi,0
181,10696-10696_game_1,Red,Udyr,Maokai,Taliyah,Senna,Tahm Kench,Neeko,Milio,LeBlanc,Rell,Lee Sin,1
182,10696-10696_game_2,Blue,Udyr,Sejuani,Taliyah,Senna,Tahm Kench,Neeko,LeBlanc,Milio,Rell,Lee Sin,1
183,10696-10696_game_2,Red,Rumble,Jarvan IV,Akali,Samira,Rakan,Kalista,Poppy,K'Sante,Vi,Maokai,0
184,10697-10697_game_1,Blue,Rumble,Rell,Tristana,Senna,Tahm Kench,Poppy,Varus,Brand,K'Sante,Aatrox,0
185,10697-10697_game_1,Red,Ornn,Xin Zhao,Azir,Xayah,Rakan,Lucian,Kalista,Udyr,Taliyah,Corki,1
186,10697-10697_game_2,Blue,K'Sante,Vi,Taliyah,Lucian,Milio,Kalista,Rakan,Ashe,Rell,Udyr,0
187,10697-10697_game_2,Red,Aatrox,Xin Zhao,Azir,Varus,Nautilus,Rumble,Poppy,Maokai,Akali,Corki,1
188,10697-10697_game_3,Blue,Aatrox,Xin Zhao,Taliyah,Varus,Ashe,Rumble,Senna,Rakan,Nautilus,Leona,1
189,10697-10697_game_3,Red,K'Sante,Rell,Azir,Draven,Pyke,Lucian,Kalista,Udyr,Poppy,Maokai,0
190,10698-10698_game_1,Blue,Jax,Sejuani,Azir,Varus,Renata Glasc,Draven,Milio,Rumble,Nocturne,Jarvan IV,0
191,10698-10698_game_1,Red,K'Sante,Maokai,LeBlanc,Kalista,Zyra,Ashe,Senna,Vi,Poppy,Brand,1
192,10698-10698_game_2,Blue,K'Sante,Xin Zhao,Orianna,Lucian,Nami,Nautilus,Senna,Vi,Jax,Neeko,1
193,10698-10698_game_2,Red,Gnar,Maokai,Azir,Xayah,Rakan,Milio,Renata Glasc,Ashe,LeBlanc,Brand,0
194,10699-10699_game_1,Blue,K'Sante,Xin Zhao,Hwei,Varus,Rakan,Lucian,Draven,LeBlanc,Senna,Kalista,1
195,10699-10699_game_1,Red,Aatrox,Rell,Azir,Ezreal,Bard,Vi,Darius,Ashe,Corki,Maokai,0
196,10699-10699_game_2,Blue,Aatrox,Lillia,Azir,Kalista,Renata Glasc,Vi,Darius,Ashe,Tristana,LeBlanc,1
197,10699-10699_game_2,Red,Yone,Maokai,Corki,Varus,Rakan,Lucian,Draven,K'Sante,Rell,Rell,0
198,10699-10699_game_3,Blue,Aatrox,Poppy,Azir,Varus,Nautilus,Lucian,Draven,LeBlanc,Tristana,Udyr,1
199,10699-10699_game_3,Red,Yone,Rell,Akali,Kalista,Renata Glasc,Vi,Ashe,K'Sante,Rumble,Neeko,0
200,10700-10700_game_1,Blue,Aatrox,Sejuani,Akali,Kalista,Renata Glasc,Rell,Varus,Ashe,Brand,Jax,1
201,10700-10700_game_1,Red,Udyr,Maokai,Tristana,Senna,Tahm Kench,Lucian,Azir,K'Sante,Xin Zhao,Vi,0
