,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
6528,ESPORTSTMNT01/1431505,Blue,Volibear,Sejuani,Azir,Senna,Nautilus,Zoe,Karthus,Karma,Jax,Fiora,1
6529,ESPORTSTMNT01/1431505,Red,Sion,Lee Sin,Syndra,Ashe,Bard,Orianna,Sett,Twisted Fate,Ornn,Wukong,0
6530,ESPORTSTMNT01/1431514,Blue,Sion,Trundle,Orianna,Ashe,Zyra,Aphelios,Thresh,Volibear,Nautilus,Karma,0
6531,ESPORTSTMNT01/1431514,Red,Dr. Mundo,Sett,Azir,Miss Fortune,Rakan,Ekko,Yasuo,Graves,Gangplank,Morgana,1
6532,ESPORTSTMNT01/1431634,Blue,Camille,Olaf,Orianna,Ezreal,Karma,Kennen,Sett,Trundle,Irelia,Wukong,1
6533,ESPORTSTMNT01/1431634,Red,Gangplank,Volibear,Kog'Maw,Ashe,Thresh,Twisted Fate,Kalista,Graves,Syndra,Rumble,0
6534,ESPORTSTMNT01/1431635,Blue,Kayle,Olaf,Morgana,Ezreal,Braum,Trundle,Pantheon,Wukong,Kai'Sa,Rakan,0
6535,ESPORTSTMNT01/1431635,Red,Ornn,Vi,Orianna,Jhin,Galio,Twisted Fate,Kalista,Karma,Gangplank,Mordekaiser,1
6536,ESPORTSTMNT01/1431668,Blue,Sett,Gragas,Lucian,Wukong,Senna,Karma,Syndra,Ezreal,Gangplank,Renekton,0
6537,ESPORTSTMNT01/1431668,Red,Aatrox,Volibear,Galio,Ashe,Thresh,Kalista,Karthus,Twisted Fate,Jayce,Kennen,1
6538,ESPORTSTMNT01/1431669,Blue,Jayce,Graves,Twisted Fate,Ashe,Braum,Syndra,Kha'Zix,Volibear,Ornn,Camille,0
6539,ESPORTSTMNT01/1431669,Red,Malphite,Sett,Sylas,Kalista,Thresh,Ezreal,Olaf,Trundle,Wukong,Tahm Kench,1
6540,ESPORTSTMNT01/1431671,Blue,Sett,Volibear,LeBlanc,Ashe,Tahm Kench,Graves,Kalista,Aphelios,Ornn,Gangplank,1
6541,ESPORTSTMNT01/1431671,Red,Aatrox,Trundle,Orianna,Xayah,Rakan,Ezreal,Twisted Fate,Kog'Maw,Kassadin,Corki,0
6542,ESPORTSTMNT01/1431769,Blue,Kayle,Rek'Sai,Twisted Fate,Senna,Nautilus,Karthus,Thresh,Nidalee,Renekton,Gangplank,0
6543,ESPORTSTMNT01/1431769,Red,Irelia,Olaf,Karma,Ashe,Braum,Orianna,Azir,Volibear,Trundle,Lee Sin,1
6544,ESPORTSTMNT01/1431783,Blue,Aatrox,Lee Sin,Zoe,Aphelios,Braum,Karthus,Nidalee,Bard,Sion,Ornn,0
6545,ESPORTSTMNT01/1431783,Red,Renekton,Olaf,LeBlanc,Kalista,Sett,Syndra,Volibear,Ashe,Wukong,Camille,1
6546,ESPORTSTMNT01/1431796,Blue,Dr. Mundo,Sett,Orianna,Ashe,Nautilus,Taliyah,Lee Sin,Ekko,Senna,Gangplank,1
6547,ESPORTSTMNT01/1431796,Red,Aatrox,Trundle,Syndra,Jhin,Bard,Aphelios,Graves,Volibear,Azir,Twisted Fate,0
6548,ESPORTSTMNT01/1431811,Blue,Malphite,Sett,Syndra,Kai'Sa,Bard,Yasuo,Karma,Volibear,Thresh,Nautilus,0
6549,ESPORTSTMNT01/1431811,Red,Wukong,Nidalee,Ahri,Ezreal,Leona,Ashe,Aphelios,Ekko,Sion,Ornn,1
6550,ESPORTSTMNT01/1432034,Blue,Renekton,Sett,Zoe,Ashe,Bard,LeBlanc,Graves,Kalista,Maokai,Malphite,0
6551,ESPORTSTMNT01/1432034,Red,Mordekaiser,Lee Sin,Syndra,Senna,Rakan,Orianna,Thresh,Volibear,Olaf,Trundle,1
6552,ESPORTSTMNT01/1432055,Blue,Renekton,Nocturne,Ryze,Kog'Maw,Thresh,Syndra,Graves,Wukong,Mordekaiser,Kai'Sa,0
6553,ESPORTSTMNT01/1432055,Red,Gangplank,Trundle,LeBlanc,Ezreal,Nautilus,Kalista,Volibear,Orianna,Kassadin,Twisted Fate,1
6554,ESPORTSTMNT01/1432078,Blue,Kennen,Pantheon,LeBlanc,Aphelios,Rakan,Renekton,Twisted Fate,Volibear,None,None,0
6555,ESPORTSTMNT01/1432078,Red,Sylas,Trundle,Zoe,Sivir,Bard,Wukong,Senna,Ashe,Alistar,Thresh,1
6556,ESPORTSTMNT01/1432108,Blue,Ornn,Karthus,Karma,Aphelios,Sett,Ashe,Senna,Wukong,Nautilus,Orianna,1
6557,ESPORTSTMNT01/1432108,Red,Renekton,Trundle,Syndra,Kai'Sa,Braum,Kalista,Volibear,Jayce,Nocturne,Graves,0
6558,ESPORTSTMNT01/1432114,Blue,Ornn,Graves,Zoe,Ezreal,Nautilus,LeBlanc,Azir,Karma,Thresh,Kennen,0
6559,ESPORTSTMNT01/1432114,Red,Riven,Sett,Orianna,Ashe,Bard,Twisted Fate,Volibear,Syndra,Malphite,Yuumi,1
6560,ESPORTSTMNT01/1432144,Blue,Gangplank,Volibear,Zoe,Aphelios,Alistar,Olaf,LeBlanc,Twisted Fate,Jayce,Thresh,1
6561,ESPORTSTMNT01/1432144,Red,Sett,Lee Sin,Syndra,Ashe,Bard,Ezreal,Karma,Rumble,Blitzcrank,Nautilus,0
6562,ESPORTSTMNT01/1432166,Blue,Renekton,Volibear,Syndra,Ashe,Pantheon,Twisted Fate,LeBlanc,Aphelios,Wukong,Tahm Kench,1
6563,ESPORTSTMNT01/1432166,Red,Ornn,Olaf,Orianna,Senna,Braum,Ezreal,Trundle,Karma,Thresh,Sett,0
6564,ESPORTSTMNT01/1432182,Blue,Gangplank,Sett,Twisted Fate,Aphelios,Bard,Orianna,Graves,Ezreal,Azir,Thresh,1
6565,ESPORTSTMNT01/1432182,Red,Ornn,Trundle,Karthus,Ashe,Morgana,Karma,Olaf,Volibear,Nidalee,Lee Sin,0
6566,ESPORTSTMNT01/1432245,Blue,Sylas,Volibear,Twisted Fate,Ashe,Braum,Sett,Nidalee,Syndra,Orianna,Jayce,1
6567,ESPORTSTMNT01/1432245,Red,Ornn,Ekko,Galio,Aphelios,Nautilus,Karma,Graves,Thresh,Mordekaiser,Wukong,0
6568,ESPORTSTMNT01/1432262,Blue,Ornn,Lee Sin,Syndra,Aphelios,Nautilus,Fiora,Volibear,Ezreal,Graves,Tahm Kench,1
6569,ESPORTSTMNT01/1432262,Red,Wukong,Nunu & Willump,Lissandra,Senna,Braum,Thresh,Nidalee,Kalista,Malphite,Mordekaiser,0
6570,ESPORTSTMNT01/1432318,Blue,Cho'Gath,Nocturne,Zoe,Ezreal,Leona,Karthus,Volibear,Senna,Sett,Camille,0
6571,ESPORTSTMNT01/1432318,Red,Mordekaiser,Kha'Zix,Orianna,Ashe,Karma,None,None,None,Zac,Jarvan IV,1
6572,ESPORTSTMNT01/1432354,Blue,Wukong,Kindred,Twisted Fate,Kai'Sa,Nautilus,Orianna,Lee Sin,Senna,Kassadin,Viktor,0
6573,ESPORTSTMNT01/1432354,Red,Malphite,Trundle,Galio,Jhin,Thresh,Graves,Volibear,Sett,Syndra,Ezreal,1
6574,ESPORTSTMNT01/1432359,Blue,Sion,Wukong,Orianna,Ezreal,Yuumi,Thresh,Graves,Ekko,Volibear,Nocturne,1
6575,ESPORTSTMNT01/1432359,Red,Fiora,Lee Sin,Twisted Fate,Ashe,Karma,Kalista,Elise,Syndra,Rek'Sai,Gangplank,0
6576,ESPORTSTMNT01/1432381,Blue,Jayce,Lee Sin,Syndra,Sivir,Karma,Aphelios,Ekko,Thresh,Twisted Fate,Sylas,1
6577,ESPORTSTMNT01/1432381,Red,Wukong,Rek'Sai,Nautilus,Senna,Blitzcrank,Azir,Kalista,LeBlanc,Ashe,Ezreal,0
6578,ESPORTSTMNT01/1432402,Blue,Gangplank,Graves,Azir,Aphelios,Nautilus,Volibear,Karma,Ashe,Trundle,Camille,1
6579,ESPORTSTMNT01/1432402,Red,Wukong,Kha'Zix,Orianna,Ezreal,Leona,Kalista,Twisted Fate,Thresh,Ornn,Lee Sin,0
6580,ESPORTSTMNT01/1432410,Blue,Kennen,Kha'Zix,Galio,Kalista,Taric,Gragas,Ashe,Twisted Fate,Sett,Rakan,0
6581,ESPORTSTMNT01/1432410,Red,Camille,Trundle,Orianna,Kai'Sa,Nautilus,Senna,Volibear,Wukong,Lee Sin,Jarvan IV,1
6582,ESPORTSTMNT01/1432427,Blue,Camille,Kha'Zix,Galio,Ziggs,Bard,Renekton,Kalista,Aphelios,Kai'Sa,Ezreal,0
6583,ESPORTSTMNT01/1432427,Red,Wukong,Volibear,Karma,Varus,Thresh,Ashe,Senna,Vel'Koz,Trundle,Pantheon,1
6584,ESPORTSTMNT01/1432448,Blue,Kennen,Olaf,LeBlanc,Ashe,Karma,Zoe,Lee Sin,Thresh,Galio,Camille,1
6585,ESPORTSTMNT01/1432448,Red,Jayce,Jarvan IV,Azir,Aphelios,Bard,Kalista,Senna,Volibear,Orianna,Corki,0
6586,ESPORTSTMNT01/1432453,Blue,Renekton,Elise,Twisted Fate,Aphelios,Bard,LeBlanc,Kalista,Graves,Ezreal,Draven,1
6587,ESPORTSTMNT01/1432453,Red,Mordekaiser,Lee Sin,Syndra,Ashe,Rakan,Volibear,Senna,Olaf,Heimerdinger,Miss Fortune,0
6588,ESPORTSTMNT01/1432459,Blue,Jayce,Lee Sin,Orianna,Ashe,Karma,Kalista,Azir,Aphelios,Syndra,LeBlanc,0
6589,ESPORTSTMNT01/1432459,Red,Ornn,Graves,Zoe,Ezreal,Bard,Olaf,Nidalee,Twisted Fate,Kayle,Camille,1
6590,ESPORTSTMNT01/1432462,Blue,Malphite,Nunu & Willump,Orianna,Xayah,Bard,Fiora,Wukong,Twisted Fate,Azir,Mordekaiser,1
6591,ESPORTSTMNT01/1432462,Red,Renekton,Trundle,Sylas,Ashe,Karma,Graves,Ezreal,Lucian,Aatrox,Kled,0
6592,ESPORTSTMNT01/1432477,Blue,Kayle,Sett,Galio,Kalista,Thresh,Volibear,Karma,Aphelios,Azir,Renekton,1
6593,ESPORTSTMNT01/1432477,Red,Ornn,Trundle,Orianna,Ezreal,Pantheon,Twisted Fate,Olaf,Lee Sin,Jayce,Zoe,0
6594,ESPORTSTMNT01/1432490,Blue,Aatrox,Sett,Corki,Ashe,Zyra,Zoe,Camille,Jayce,LeBlanc,Galio,0
6595,ESPORTSTMNT01/1432490,Red,Kennen,Lee Sin,Orianna,Aphelios,Thresh,Pantheon,Renekton,Karma,Tahm Kench,Volibear,1
6596,ESPORTSTMNT01/1432496,Blue,Camille,Volibear,Azir,Aphelios,Thresh,Orianna,Ashe,Karma,Yuumi,Rakan,0
6597,ESPORTSTMNT01/1432496,Red,Ornn,Graves,Kog'Maw,Ezreal,Braum,Twisted Fate,Kalista,Syndra,Sylas,Gangplank,1
6598,ESPORTSTMNT01/1432502,Blue,Volibear,Sett,Azir,Lucian,Braum,Karma,Aphelios,Zoe,Senna,Ezreal,1
6599,ESPORTSTMNT01/1432502,Red,Camille,Lee Sin,Galio,Vayne,Thresh,Karthus,Kalista,Ashe,Mordekaiser,Kai'Sa,0
6600,ESPORTSTMNT01/1432514,Blue,Kennen,Olaf,Galio,Ezreal,Yuumi,Azir,Graves,Karma,Riven,Thresh,1
6601,ESPORTSTMNT01/1432514,Red,Wukong,Trundle,Zoe,Kog'Maw,Lulu,Twisted Fate,Volibear,Ashe,Camille,Malphite,0
6602,ESPORTSTMNT01/1432708,Blue,Volibear,Lee Sin,Kassadin,Syndra,Nautilus,Wukong,Nocturne,Aphelios,Mordekaiser,Ornn,1
6603,ESPORTSTMNT01/1432708,Red,Urgot,Karthus,Corki,Senna,Galio,Sett,LeBlanc,Zoe,Ashe,Kalista,0
6604,ESPORTSTMNT01/1432724,Blue,Camille,Volibear,Cassiopeia,Aphelios,Zilean,Ashe,Karthus,Gangplank,Wukong,Tahm Kench,1
6605,ESPORTSTMNT01/1432724,Red,Jax,Skarner,Corki,Senna,Braum,Graves,Ezreal,Karma,Malphite,Lulu,0
6606,ESPORTSTMNT01/1432742,Blue,Gangplank,Lee Sin,Syndra,Kalista,Nautilus,Wukong,Nocturne,Aphelios,Kassadin,Orianna,0
6607,ESPORTSTMNT01/1432742,Red,Shen,Olaf,Azir,Senna,Galio,Sett,Zoe,Volibear,Ashe,LeBlanc,1
6608,ESPORTSTMNT01/1432743,Blue,Mordekaiser,Graves,Syndra,Ashe,Lulu,Darius,Aphelios,Volibear,Diana,Renekton,0
6609,ESPORTSTMNT01/1432743,Red,Gnar,Kha'Zix,Twisted Fate,Ezreal,Karma,Soraka,Rakan,Karthus,Nocturne,Orianna,1
6610,ESPORTSTMNT01/1432744,Blue,Maokai,Sejuani,Syndra,Aphelios,Thresh,Graves,Volibear,Ashe,Olaf,Morgana,0
6611,ESPORTSTMNT01/1432744,Red,Ornn,Pantheon,Azir,Kalista,Nautilus,Ezreal,Karthus,Trundle,Lee Sin,Sett,1
6612,ESPORTSTMNT01/1432760,Blue,Camille,Kha'Zix,Ryze,Syndra,Thresh,Wukong,Nocturne,Aphelios,Kassadin,Orianna,1
6613,ESPORTSTMNT01/1432760,Red,Ornn,Olaf,Azir,Kai'Sa,Nautilus,Sett,Zoe,Volibear,Mordekaiser,Ashe,0
6614,ESPORTSTMNT01/1432762,Blue,Gangplank,Skarner,Azir,Miss Fortune,Rakan,Rek'Sai,Graves,Kog'Maw,Kayle,Bard,0
6615,ESPORTSTMNT01/1432762,Red,Vladimir,Lee Sin,Corki,Ashe,Zilean,Sivir,Volibear,Karthus,Xayah,Ornn,1
6616,ESPORTSTMNT01/1432771,Blue,Urgot,Kha'Zix,Azir,Syndra,Nautilus,Wukong,Nocturne,Aphelios,Kassadin,Orianna,0
6617,ESPORTSTMNT01/1432771,Red,Shen,Graves,Corki,Senna,Galio,Sett,Zoe,Volibear,Kalista,Camille,1
6618,ESPORTSTMNT01/1432778,Blue,Gangplank,Trundle,Orianna,Ezreal,Thresh,Twisted Fate,Nidalee,Azir,Senna,Kai'Sa,0
6619,ESPORTSTMNT01/1432778,Red,Ornn,Olaf,Syndra,Sona,Lux,Rek'Sai,Karma,Kalista,Bard,Blitzcrank,1
6620,ESPORTSTMNT01/1432794,Blue,Shen,Hecarim,Twisted Fate,Syndra,Leona,LeBlanc,Sett,Zoe,Orianna,Kassadin,0
6621,ESPORTSTMNT01/1432794,Red,Kennen,Lee Sin,Corki,Senna,Nautilus,Nocturne,Wukong,Volibear,Olaf,Graves,1
6622,ESPORTSTMNT01/1432798,Blue,Kennen,Graves,Syndra,Ezreal,Alistar,Kalista,Thresh,Orianna,Kha'Zix,Olaf,0
6623,ESPORTSTMNT01/1432798,Red,Malphite,Lee Sin,Karma,Twitch,Yuumi,Volibear,Ornn,Twisted Fate,Nautilus,Leona,1
6624,ESPORTSTMNT01/1432830,Blue,Malphite,Trundle,Corki,Ashe,Karma,Kalista,Thresh,Graves,Gangplank,Gnar,0
6625,ESPORTSTMNT01/1432830,Red,Kennen,Kha'Zix,Azir,Senna,Bard,Sett,Nunu & Willump,Volibear,Renekton,Camille,1
6626,ESPORTSTMNT01/1432854,Blue,Mordekaiser,Nidalee,Aatrox,Varus,Thresh,Zoe,LeBlanc,Ashe,Twisted Fate,Galio,1
6627,ESPORTSTMNT01/1432854,Red,Akali,Sett,Pantheon,Senna,Tahm Kench,Aphelios,Volibear,Kalista,Ornn,Kled,0
6628,ESPORTSTMNT01/1432867,Blue,Aatrox,Trundle,Galio,Kai'Sa,Nautilus,Bard,Volibear,Nidalee,Renekton,Camille,0
6629,ESPORTSTMNT01/1432867,Red,Jayce,Karthus,Syndra,Aphelios,Thresh,Senna,Karma,Graves,Wukong,Ekko,1
6630,ESPORTSTMNT01/1432876,Blue,Sett,Jarvan IV,Azir,Aphelios,Thresh,Kalista,Trundle,Volibear,Renekton,Cassiopeia,0
6631,ESPORTSTMNT01/1432876,Red,Gnar,Olaf,Orianna,Ashe,Alistar,Kled,Nidalee,Zoe,Galio,LeBlanc,1
6632,ESPORTSTMNT01/1432886,Blue,Camille,Lee Sin,Azir,Aphelios,Thresh,Sett,Graves,Kalista,Nautilus,Syndra,1
6633,ESPORTSTMNT01/1432886,Red,Mordekaiser,Volibear,Ekko,Kai'Sa,Trundle,Ashe,Kha'Zix,Ezreal,Kindred,Nidalee,0
6634,ESPORTSTMNT01/1432907,Blue,Ornn,Volibear,Sylas,Aphelios,Tahm Kench,Kalista,Sett,Karma,Mordekaiser,Aatrox,1
6635,ESPORTSTMNT01/1432907,Red,Wukong,Trundle,Twisted Fate,Ezreal,Nautilus,Thresh,Senna,Bard,Leona,Braum,0
6636,ESPORTSTMNT01/1432913,Blue,Camille,Nidalee,Zoe,Ezreal,Bard,Wukong,Lee Sin,Kalista,Galio,Soraka,1
6637,ESPORTSTMNT01/1432913,Red,Jayce,Graves,Viktor,Senna,Rakan,Karma,Volibear,Syndra,Ornn,LeBlanc,0
6638,ESPORTSTMNT01/1433160,Blue,Ornn,Volibear,Corki,Ezreal,Thresh,Twisted Fate,Karma,Yuumi,Graves,Nidalee,0
6639,ESPORTSTMNT01/1433160,Red,Gangplank,Sett,Zoe,Ashe,Lulu,Karthus,Senna,Syndra,Kha'Zix,Orianna,1
6640,ESPORTSTMNT01/1433171,Blue,Maokai,Nunu & Willump,Corki,Lucian,Braum,Karthus,Shyvana,Syndra,Senna,Lee Sin,0
6641,ESPORTSTMNT01/1433171,Red,Karma,Volibear,Twisted Fate,Aphelios,Thresh,Kalista,Ornn,Gangplank,Urgot,Jarvan IV,1
6642,ESPORTSTMNT01/1433198,Blue,Renekton,Trundle,Orianna,Aphelios,Thresh,Kalista,Zoe,Ornn,Malphite,Graves,1
6643,ESPORTSTMNT01/1433198,Red,Shen,Gragas,Akali,Ezreal,Bard,Cassiopeia,Lulu,Karma,Irelia,Sylas,0
6644,ESPORTSTMNT01/1433200,Blue,Volibear,Nidalee,Orianna,Ezreal,Braum,Aatrox,Karma,Trundle,Jarvan IV,Sejuani,1
6645,ESPORTSTMNT01/1433200,Red,Wukong,Sett,Azir,Senna,Nautilus,Thresh,Zoe,Olaf,Yuumi,Bard,0
6646,ESPORTSTMNT01/1433223,Blue,Sion,Bard,Elise,Zed,Lucian,Sejuani,Olaf,Nocturne,Malphite,Wukong,0
6647,ESPORTSTMNT01/1433223,Red,Karthus,Zac,Yasuo,Twitch,Senna,Shyvana,Thresh,Ezreal,None,None,1
6648,ESPORTSTMNT01/1433232,Blue,Gangplank,Skarner,Azir,Senna,Sett,Karma,Zoe,Thresh,Ornn,Leona,0
6649,ESPORTSTMNT01/1433232,Red,Camille,Graves,Galio,Ashe,Nautilus,Ezreal,Volibear,Twisted Fate,Braum,Tahm Kench,1
6650,ESPORTSTMNT01/1433236,Blue,Wukong,Nocturne,Karthus,Veigar,Pyke,Thresh,Kha'Zix,Ezreal,None,None,0
6651,ESPORTSTMNT01/1433236,Red,Malphite,Olaf,Azir,Senna,Karma,Ivern,Nautilus,Volibear,Ornn,Syndra,1
6652,ESPORTSTMNT01/1433349,Blue,Jayce,Volibear,Karma,Ezreal,Braum,Lee Sin,Trundle,Yasuo,Karthus,Lulu,1
6653,ESPORTSTMNT01/1433349,Red,Mordekaiser,Sett,Azir,Aphelios,Rakan,Graves,Kalista,Syndra,Zoe,Orianna,0
6654,ESPORTSTMNT01/1433365,Blue,Renekton,Lee Sin,Galio,Ezreal,Rakan,Sett,Zoe,Syndra,Rek'Sai,Vayne,0
6655,ESPORTSTMNT01/1433365,Red,Ornn,Trundle,Azir,Ashe,Bard,Kalista,Wukong,Volibear,Camille,Kog'Maw,1
6656,ESPORTSTMNT01/1433375,Blue,Camille,Lee Sin,Azir,Ashe,Nautilus,Bard,Volibear,Karma,Mordekaiser,Taric,0
6657,ESPORTSTMNT01/1433375,Red,Jayce,Sett,LeBlanc,Kalista,Braum,Senna,Galio,Renekton,Syndra,Lissandra,1
6658,ESPORTSTMNT01/1433458,Blue,Volibear,Fiddlesticks,Lucian,Kai'Sa,Sett,Cassiopeia,Zoe,Karma,Ornn,Wukong,0
6659,ESPORTSTMNT01/1433458,Red,Poppy,Trundle,Corki,Xayah,Rakan,Fiora,Renekton,Ashe,Irelia,Sylas,1
6660,ESPORTSTMNT01/1433462,Blue,Ornn,Kindred,Karma,Senna,Braum,Sett,Orianna,Thresh,Wukong,Ekko,1
6661,ESPORTSTMNT01/1433462,Red,Camille,Volibear,Galio,Ashe,Nami,Zoe,Nidalee,Graves,None,None,0
6662,ESPORTSTMNT01/1433464,Blue,Mordekaiser,Trundle,Orianna,Ashe,Karma,Shaco,Kindred,Graves,Volibear,Wukong,0
6663,ESPORTSTMNT01/1433464,Red,Kennen,Kha'Zix,Galio,Senna,Shen,Ezreal,Lissandra,Diana,Vladimir,Maokai,1
6664,ESPORTSTMNT01/1433602,Blue,Aatrox,Graves,Syndra,Karthus,Alistar,Kalista,Zoe,Kha'Zix,LeBlanc,Bard,1
6665,ESPORTSTMNT01/1433602,Red,Ornn,Nidalee,Orianna,Ezreal,Leona,Aphelios,Senna,Akali,Ashe,Pantheon,0
6666,ESPORTSTMNT01/1433625,Blue,Sett,Elise,Lucian,Taliyah,Nautilus,Thresh,Karma,Lee Sin,Nidalee,Ezreal,0
6667,ESPORTSTMNT01/1433625,Red,Wukong,Kha'Zix,Twisted Fate,Karthus,Leona,LeBlanc,Volibear,Senna,Camille,Kassadin,1
6668,ESPORTSTMNT01/1433632,Blue,Ornn,Lee Sin,Akali,Ezreal,Rakan,Karthus,Aphelios,Graves,Aatrox,Trundle,0
6669,ESPORTSTMNT01/1433632,Red,Mordekaiser,Sett,Zoe,Wukong,Senna,Kalista,Kha'Zix,LeBlanc,Bard,Rek'Sai,1
6670,ESPORTSTMNT01/1433668,Blue,Gangplank,Volibear,Syndra,Senna,Maokai,Skarner,Trundle,Azir,Ornn,Jarvan IV,0
6671,ESPORTSTMNT01/1433668,Red,Camille,Sett,Twisted Fate,Aphelios,Thresh,LeBlanc,Ezreal,Karma,Wukong,Nautilus,1
6672,ESPORTSTMNT01/1433685,Blue,Renekton,Kha'Zix,Orianna,Caitlyn,Morgana,Karthus,Aphelios,Senna,Akali,Corki,0
6673,ESPORTSTMNT01/1433685,Red,Ornn,Skarner,Syndra,Xayah,Rakan,Kalista,Graves,Zoe,LeBlanc,Nidalee,1
6674,ESPORTSTMNT01/1433741,Blue,Gnar,Rek'Sai,Orianna,Ezreal,Nautilus,Ornn,Sett,Ashe,Twisted Fate,Mordekaiser,0
6675,ESPORTSTMNT01/1433741,Red,Sion,Graves,Qiyana,Kai'Sa,Leona,Karma,Volibear,Zoe,Sylas,Camille,1
6676,ESPORTSTMNT01/1433758,Blue,Jayce,Nidalee,Twisted Fate,Aphelios,Thresh,Kalista,Karma,Trundle,Mordekaiser,Malphite,1
6677,ESPORTSTMNT01/1433758,Red,Ornn,Graves,Sylas,Ashe,Nautilus,Volibear,LeBlanc,Syndra,Camille,Renekton,0
6678,ESPORTSTMNT01/1433843,Blue,Renekton,Lee Sin,Zoe,Aphelios,Sett,Twisted Fate,Volibear,Pantheon,Karthus,Fiddlesticks,0
6679,ESPORTSTMNT01/1433843,Red,Wukong,Ekko,Lucian,Ashe,Bard,Nidalee,Karma,Ezreal,Thresh,Aatrox,1
6680,ESPORTSTMNT01/1433876,Blue,Vladimir,Olaf,Twisted Fate,Aphelios,Nautilus,Sett,Ashe,Sylas,Yuumi,Ezreal,1
6681,ESPORTSTMNT01/1433876,Red,Camille,Lee Sin,Galio,Senna,Wukong,Volibear,Taric,Karma,Mordekaiser,Renekton,0
6682,ESPORTSTMNT01/1433880,Blue,Tristana,Sett,Ekko,Aphelios,Nautilus,LeBlanc,Yasuo,Fiddlesticks,Nocturne,Trundle,1
6683,ESPORTSTMNT01/1433880,Red,Kayle,Lee Sin,Rumble,Ashe,Thresh,Senna,Karma,Volibear,Malphite,Kled,0
6684,ESPORTSTMNT01/1433919,Blue,Camille,Sejuani,Azir,Ezreal,Bard,Kalista,Pantheon,Karma,Kassadin,Renekton,1
6685,ESPORTSTMNT01/1433919,Red,Kennen,Lee Sin,LeBlanc,Aphelios,Nautilus,Twisted Fate,Sett,Volibear,Rek'Sai,Olaf,0
6686,ESPORTSTMNT01/1433922,Blue,Rumble,Nocturne,Karthus,Ashe,Galio,Karma,Tahm Kench,Sylas,Kindred,Wukong,0
6687,ESPORTSTMNT01/1433922,Red,Ornn,Jarvan IV,Orianna,Aphelios,Bard,Volibear,Corki,Syndra,Sett,Thresh,1
6688,ESPORTSTMNT01/1433923,Blue,Kennen,Olaf,Karma,Aphelios,Blitzcrank,Sett,Ashe,Camille,Lee Sin,Wukong,0
6689,ESPORTSTMNT01/1433923,Red,Jayce,Trundle,Azir,Ezreal,Bard,Volibear,Taric,Twisted Fate,Nautilus,Kassadin,1
6690,ESPORTSTMNT01/1433946,Blue,Renekton,Volibear,Azir,Kalista,Alistar,Senna,Lucian,Sett,Jayce,Bard,1
6691,ESPORTSTMNT01/1433946,Red,Aatrox,Olaf,Corki,Aphelios,Braum,Zoe,Ashe,Karma,Kennen,Nautilus,0
6692,ESPORTSTMNT01/1433997,Blue,Kennen,Trundle,Sylas,Aphelios,Sett,Zoe,Ashe,Karma,Taric,Renekton,0
6693,ESPORTSTMNT01/1433997,Red,Camille,Lee Sin,Twisted Fate,Kalista,Leona,Senna,Volibear,Olaf,LeBlanc,Galio,1
6694,ESPORTSTMNT01/1434213,Blue,Aatrox,Graves,Azir,Ezreal,Yuumi,Galio,Ornn,Volibear,Wukong,Karthus,1
6695,ESPORTSTMNT01/1434213,Red,Gangplank,Sett,Rumble,Jhin,Lulu,Twisted Fate,Karma,Kalista,Jayce,None,0
6696,ESPORTSTMNT01/1434242,Blue,Wukong,Volibear,Twisted Fate,Senna,Blitzcrank,Olaf,Kennen,Trundle,Vladimir,Malphite,1
6697,ESPORTSTMNT01/1434242,Red,Gangplank,Sett,Sylas,Ashe,Tahm Kench,Kalista,Ezreal,Thresh,Karma,Bard,0
6698,ESPORTSTMNT01/1434261,Blue,Ornn,Lee Sin,Syndra,Aphelios,Thresh,Karma,Ashe,Volibear,Zoe,Mordekaiser,1
6699,ESPORTSTMNT01/1434261,Red,LeBlanc,Graves,Camille,Ziggs,Nautilus,Ezreal,Nidalee,Sett,Twisted Fate,Nunu & Willump,0
6700,ESPORTSTMNT01/1434263,Blue,Volibear,Nidalee,Karma,Aphelios,Nautilus,Syndra,Azir,Graves,Galio,Zoe,1
6701,ESPORTSTMNT01/1434263,Red,Ornn,Olaf,Orianna,Ezreal,Bard,Trundle,Twisted Fate,Kalista,Wukong,Irelia,0
6702,ESPORTSTMNT01/1434277,Blue,Jayce,Graves,Zoe,Aphelios,Braum,Ashe,Wukong,LeBlanc,Camille,Malphite,0
6703,ESPORTSTMNT01/1434277,Red,Poppy,Kha'Zix,Galio,Ezreal,Bard,Kalista,Karma,Twisted Fate,Ornn,Thresh,1
6704,ESPORTSTMNT01/1434279,Blue,Ornn,Lee Sin,Azir,Ezreal,Bard,Kalista,Graves,Jarvan IV,Zoe,Galio,1
6705,ESPORTSTMNT01/1434279,Red,Mordekaiser,Zac,Ekko,Aphelios,Braum,Aatrox,Volibear,Syndra,Corki,Cassiopeia,0
6706,ESPORTSTMNT01/1434288,Blue,Wukong,Volibear,Zoe,Jhin,Pantheon,Galio,Karma,Gangplank,Kassadin,Malphite,0
6707,ESPORTSTMNT01/1434288,Red,Maokai,Graves,Syndra,Ashe,Thresh,Kalista,Karthus,Twisted Fate,Rumble,Nidalee,1
