,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
210,FRA1TMNT1/400119,Blue,Irelia,Jarvan IV,Jayce,Corki,Janna,Rammus,Rengar,Maokai,,,0
211,FRA1TMNT1/400119,Red,Rumble,Kha'Zix,Syndra,Twitch,Thresh,Gnar,Fizz,Lee Sin,,,1
212,FRA1TMNT1/400280,Blue,Kassadin,Kha'Zix,Ahri,Corki,Janna,Rengar,Maokai,Orianna,,,0
213,FRA1TMNT1/400280,Red,Rumble,Lee Sin,Zed,Vayne,Nami,Irelia,Gnar,Jayce,,,1
214,FRA1TMNT1/400302,Blue,Maokai,Lee Sin,Twisted Fate,Lucian,Nami,Irelia,Jayce,Rumble,,,1
215,FRA1TMNT1/400302,Red,Dr. Mundo,Jarvan IV,Orianna,Twitch,Janna,Vayne,Gnar,Rengar,,,0
216,FRA1TMNT1/400319,Blue,Kassadin,Jarvan IV,Zed,Corki,Janna,Syndra,Lucian,Irelia,,,1
217,FRA1TMNT1/400319,Red,Rumble,Lee Sin,Jayce,Ezreal,Nami,Gnar,Orianna,Thresh,,,0
218,FRA1TMNT1/400320,Blue,Rumble,Lee Sin,Zed,Graves,Janna,Orianna,Thresh,Xerath,,,0
219,FRA1TMNT1/400320,Red,Kassadin,Jarvan IV,Hecarim,Corki,Morgana,Syndra,Gnar,Lucian,,,1
220,FRA1TMNT1/400331,Blue,Maokai,Jarvan IV,Orianna,Caitlyn,Sona,Syndra,Corki,Zed,,,1
221,FRA1TMNT1/400331,Red,Kassadin,Lee Sin,Ahri,Lucian,Janna,Jayce,Xerath,Gnar,,,0
222,FRA1TMNT1/400338,Blue,Irelia,Kha'Zix,Orianna,Corki,Sona,Jayce,Xerath,Maokai,,,1
223,FRA1TMNT1/400338,Red,Malphite,Jarvan IV,Ahri,Caitlyn,Nami,Syndra,Zed,Gnar,,,0
224,FRA1TMNT1/400339,Blue,Dr. Mundo,Lee Sin,Ahri,Corki,Sona,Syndra,Zed,Kha'Zix,,,0
225,FRA1TMNT1/400339,Red,Irelia,Jarvan IV,Orianna,Lucian,Nami,Jayce,Maokai,Gnar,,,1
226,FRA1TMNT1/400353,Blue,Maokai,Jarvan IV,Zed,Corki,Nami,Thresh,Gnar,Lucian,,,1
227,FRA1TMNT1/400353,Red,Ryze,Kha'Zix,Ahri,Tristana,Janna,Irelia,Jayce,Lee Sin,,,0
228,FRA1TMNT1/400360,Blue,Gnar,Kha'Zix,Orianna,Caitlyn,Janna,Zed,Syndra,Jayce,,,1
229,FRA1TMNT1/400360,Red,Rumble,Jarvan IV,Corki,Graves,Soraka,Rengar,Maokai,Xerath,,,0
230,FRA1TMNT1/400362,Blue,Irelia,Jarvan IV,Ahri,Corki,Thresh,Rengar,Maokai,Xerath,,,0
231,FRA1TMNT1/400362,Red,Rumble,Kha'Zix,Jayce,Lucian,Janna,Gnar,Zed,Syndra,,,1
232,FRA1TMNT1/400371,Blue,Maokai,Kha'Zix,Syndra,Sivir,Braum,Kassadin,Rumble,Fizz,,,0
233,FRA1TMNT1/400371,Red,Poppy,Jarvan IV,Zed,Lucian,Janna,Rengar,Gnar,Corki,,,1
234,FRA1TMNT1/400372,Blue,Poppy,Kha'Zix,Fizz,Corki,Braum,Rengar,Soraka,Rumble,,,1
235,FRA1TMNT1/400372,Red,Irelia,Pantheon,Syndra,Lucian,Janna,Gnar,Zed,Jarvan IV,,,0
236,FRA1TMNT1/410284,Blue,Maokai,Karthus,Zed,Sivir,Janna,Gnar,Jayce,Kassadin,,,0
237,FRA1TMNT1/410284,Red,Lissandra,Jarvan IV,Ezreal,Lucian,Nami,Warwick,Corki,Thresh,,,1
238,FRA1TMNT1/410285,Blue,Rumble,Elise,Zed,Corki,Janna,Warwick,Thresh,Lissandra,,,0
239,FRA1TMNT1/410285,Red,Maokai,Jarvan IV,Hecarim,Lucian,Morgana,Gnar,Jayce,Kassadin,,,1
240,FRA1TMNT1/410286,Blue,Sion,Nunu & Willump,Azir,Vayne,Janna,Jarvan IV,Pantheon,Gnar,,,1
241,FRA1TMNT1/410286,Red,Maokai,Warwick,Ezreal,Sivir,Thresh,Zed,Lee Sin,Lissandra,,,0
242,FRA1TMNT1/410295,Blue,Rumble,Lee Sin,Xerath,Corki,Soraka,Vayne,Zed,Azir,,,1
243,FRA1TMNT1/410295,Red,Lissandra,Nunu & Willump,Kassadin,Jinx,Janna,Jarvan IV,Gnar,Pantheon,,,0
244,FRA1TMNT1/410297,Blue,Jarvan IV,Lulu,Twisted Fate,Caitlyn,Janna,Corki,Gnar,Rumble,,,0
245,FRA1TMNT1/410297,Red,Lissandra,Pantheon,Ahri,Lucian,Thresh,Vayne,Lee Sin,Azir,,,1
246,FRA1TMNT1/410298,Blue,Maokai,Lee Sin,Orianna,Corki,Janna,Vayne,Azir,Zed,,,1
247,FRA1TMNT1/410298,Red,Lissandra,Jarvan IV,LeBlanc,Lucian,Soraka,Gnar,Rumble,Thresh,,,0
248,FRA1TMNT1/410315,Blue,Rumble,Lee Sin,Kassadin,Corki,Morgana,Ahri,Soraka,Lissandra,,,1
249,FRA1TMNT1/410315,Red,Maokai,Pantheon,Orianna,Ezreal,Thresh,Zed,Jarvan IV,Gnar,,,0
250,FRA1TMNT1/410316,Blue,Maokai,Lee Sin,Orianna,Corki,Morgana,Zed,Kassadin,Jarvan IV,,,0
251,FRA1TMNT1/410316,Red,Rumble,Elise,LeBlanc,Lucian,Thresh,Ahri,Gnar,Lissandra,,,1
252,FRA1TMNT1/410317,Blue,Maokai,Lee Sin,LeBlanc,Corki,Thresh,Ahri,Soraka,Lissandra,,,0
253,FRA1TMNT1/410317,Red,Rumble,Jarvan IV,Xerath,Lucian,Janna,Zed,Kassadin,Gnar,,,1
254,FRA1TMNT1/410318,Blue,Jarvan IV,Rengar,Orianna,Lucian,Janna,Zed,Kassadin,LeBlanc,,,1
255,FRA1TMNT1/410318,Red,Lissandra,Elise,Ezreal,Corki,Alistar,Ahri,Gnar,Xerath,,,0
256,FRA1TMNT1/410321,Blue,Rumble,Lee Sin,Syndra,Corki,Morgana,Ahri,Lissandra,Janna,,,0
257,FRA1TMNT1/410321,Red,Irelia,Jarvan IV,Ziggs,Lucian,Thresh,Zed,Kassadin,Gnar,,,1
258,FRA1TMNT1/420212,Blue,Lissandra,Lee Sin,Zed,Caitlyn,Janna,Syndra,Kassadin,Jarvan IV,,,1
259,FRA1TMNT1/420212,Red,Jayce,Elise,LeBlanc,Corki,Nami,Vayne,Gnar,Warwick,,,0
260,FRA1TMNT1/420215,Blue,Gnar,Jarvan IV,Zed,Lucian,Soraka,Vayne,Lissandra,Warwick,,,0
261,FRA1TMNT1/420215,Red,Jayce,Lee Sin,Azir,Jinx,Janna,Syndra,LeBlanc,Corki,,,1
262,FRA1TMNT1/420216,Blue,Irelia,Lee Sin,Lissandra,Caitlyn,Nami,Syndra,Kassadin,LeBlanc,,,0
263,FRA1TMNT1/420216,Red,Rumble,Jarvan IV,Zed,Lucian,Janna,Vayne,Gnar,Warwick,,,1
264,FRA1TMNT1/420217,Blue,Gnar,Jarvan IV,Kassadin,Lucian,Nami,Vayne,Janna,Warwick,,,1
265,FRA1TMNT1/420217,Red,Nidalee,Lee Sin,Jayce,Corki,Lulu,Zed,LeBlanc,Syndra,,,0
266,FRA1TMNT1/420218,Blue,Irelia,Zac,LeBlanc,Jinx,Janna,Zed,Syndra,Kassadin,,,0
267,FRA1TMNT1/420218,Red,Lissandra,Jarvan IV,Ezreal,Corki,Nami,Vayne,Gnar,Warwick,,,1
268,FRA1TMNT1/420219,Blue,Maokai,Pantheon,Zed,Lucian,Thresh,Lee Sin,Soraka,Gnar,,,0
269,FRA1TMNT1/420219,Red,Lissandra,Jarvan IV,Ahri,Ezreal,Blitzcrank,LeBlanc,Corki,Azir,,,1
270,FRA1TMNT1/420229,Blue,Lissandra,Jarvan IV,Ziggs,Lucian,Janna,Corki,LeBlanc,Zed,,,0
271,FRA1TMNT1/420229,Red,Maokai,Pantheon,Kassadin,Sivir,Thresh,Ahri,Gnar,Soraka,,,1
272,FRA1TMNT1/420231,Blue,Lissandra,Jarvan IV,Xerath,Lucian,Thresh,Zed,Kassadin,Sivir,,,0
273,FRA1TMNT1/420231,Red,Maokai,Warwick,Azir,Corki,Morgana,Gnar,Soraka,Ahri,,,1
274,FRA1TMNT1/420251,Blue,Lissandra,Karthus,Zed,Corki,Thresh,Jayce,Kassadin,Gnar,,,1
275,FRA1TMNT1/420251,Red,Rumble,Jarvan IV,Syndra,Lucian,Morgana,Warwick,Maokai,Pantheon,,,0
276,FRA1TMNT1/420253,Blue,Kassadin,Jarvan IV,LeBlanc,Lucian,Janna,Karthus,Maokai,Warwick,,,0
277,FRA1TMNT1/420253,Red,Lissandra,Pantheon,Zed,Corki,Thresh,Jayce,Gnar,Rumble,,,1
278,FRA1TMNT1/430053,Blue,Gnar,Pantheon,Ahri,Corki,Sona,Fizz,Lissandra,Zed,,,0
279,FRA1TMNT1/430053,Red,Irelia,Elise,Orianna,Ezreal,Alistar,Jarvan IV,LeBlanc,Syndra,,,1
280,FRA1TMNT1/430054,Blue,Rumble,Elise,Zed,Corki,Alistar,Syndra,Jarvan IV,Orianna,,,1
281,FRA1TMNT1/430054,Red,Annie,Kha'Zix,Ahri,Lucian,Janna,Fizz,Irelia,LeBlanc,,,0
282,FRA1TMNT1/430057,Blue,Irelia,Elise,Orianna,Graves,Nami,Fizz,Alistar,Zed,,,0
283,FRA1TMNT1/430057,Red,Maokai,Pantheon,Ahri,Corki,Thresh,LeBlanc,Syndra,Jarvan IV,,,1
284,FRA1TMNT1/430098,Blue,Dr. Mundo,Jarvan IV,Jayce,Corki,Janna,Syndra,Xerath,LeBlanc,,,1
285,FRA1TMNT1/430098,Red,Irelia,Pantheon,Azir,Sivir,Thresh,Lee Sin,Zed,Rumble,,,0
286,FRA1TMNT1/430099,Blue,Irelia,Lee Sin,Orianna,Corki,Janna,Syndra,Xerath,LeBlanc,,,1
287,FRA1TMNT1/430099,Red,Jax,Jarvan IV,Ahri,Sivir,Thresh,Jayce,Zed,Rumble,,,0
288,FRA1TMNT1/430100,Blue,Irelia,Lee Sin,Ahri,Sivir,Alistar,Syndra,Xerath,LeBlanc,,,1
289,FRA1TMNT1/430100,Red,Maokai,Jarvan IV,Twisted Fate,Lucian,Thresh,Zed,Jayce,Janna,,,0
290,FRA1TMNT1/430149,Blue,Rumble,Jarvan IV,Jayce,Corki,Janna,Syndra,Xerath,Pantheon,,,0
291,FRA1TMNT1/430149,Red,Renekton,Elise,Ahri,Sivir,Thresh,Zed,Irelia,LeBlanc,,,1
292,FRA1TMNT1/430151,Blue,Jax,Jarvan IV,Ahri,Ezreal,Alistar,Zed,Jayce,Irelia,,,1
293,FRA1TMNT1/430151,Red,Maokai,Pantheon,Fizz,Corki,Thresh,LeBlanc,Syndra,Xerath,,,0
294,FRA1TMNT1/430152,Blue,Gnar,Elise,Orianna,Ezreal,Thresh,Syndra,Xerath,Pantheon,,,0
295,FRA1TMNT1/430152,Red,Jax,Jarvan IV,Ahri,Corki,Morgana,Zed,Irelia,LeBlanc,,,1
296,TREU/1000520163,Blue,Rumble,Jarvan IV,Zed,Graves,Thresh,Irelia,Orianna,Maokai,,,1
297,TREU/1000520163,Red,Lulu,Nunu & Willump,Syndra,Lucian,Alistar,Lee Sin,Gnar,Ahri,,,0
298,TREU/1000520182,Blue,Irelia,Jarvan IV,Lissandra,Sivir,Sona,Fiora,Lulu,Jayce,,,0
299,TREU/1000520182,Red,Malphite,Maokai,Zed,Corki,Nami,Syndra,Thresh,Gnar,,,1
300,TREU/1000520187,Blue,Maokai,Rammus,Ahri,Corki,Nami,Thresh,Syndra,Gnar,,,1
301,TREU/1000520187,Red,Rumble,Jarvan IV,Zed,Ezreal,Sona,Fiora,Lulu,Jayce,,,0
302,TREU/1000520576,Blue,Rumble,Jarvan IV,Ahri,Corki,Annie,Syndra,Thresh,Kha'Zix,,,1
303,TREU/1000520576,Red,Irelia,Elise,Twisted Fate,Jinx,Janna,Gnar,Jayce,Lee Sin,,,0
304,TREU/1000530170,Blue,Lee Sin,Jax,Orianna,Graves,Thresh,Lucian,Rumble,Rengar,,,0
305,TREU/1000530170,Red,Viktor,Kha'Zix,Zed,Corki,Nami,Gnar,Irelia,Maokai,,,1
306,TREU/1000530507,Blue,Gnar,Lee Sin,Fizz,Ezreal,Leona,Jayce,Fiora,Corki,,,1
307,TREU/1000530507,Red,Maokai,Rammus,Ahri,Lucian,Nami,LeBlanc,Orianna,Thresh,,,0
308,TREU/1000530522,Blue,Gnar,Jarvan IV,Orianna,Vayne,Nami,LeBlanc,Thresh,Corki,,,0
309,TREU/1000530522,Red,Irelia,Lee Sin,Ahri,Lucian,Janna,Jayce,Fiora,Syndra,,,1
310,TREU/1000530534,Blue,Rumble,Kha'Zix,Jayce,Sivir,Alistar,Talon,Zed,Jarvan IV,,,1
311,TREU/1000530534,Red,Maokai,Elise,Xerath,Corki,Thresh,,Gnar,Lee Sin,,,0
312,TREU/1000530629,Blue,Irelia,Jarvan IV,Ahri,Lucian,Thresh,Maokai,Syndra,Orianna,,,0
313,TREU/1000530629,Red,Malphite,Kha'Zix,Zed,Corki,Sona,Gnar,Jayce,Lee Sin,,,1
314,TREU/1000530639,Blue,Maokai,Kha'Zix,Orianna,Lucian,Sona,Jayce,Lee Sin,Rumble,,,0
315,TREU/1000530639,Red,Jax,Jarvan IV,Xerath,Corki,Janna,Gnar,Irelia,Malphite,,,1
316,TREU/1000530649,Blue,Rumble,Lee Sin,Zed,Lucian,Janna,Maokai,Malphite,Irelia,,,0
317,TREU/1000530649,Red,Aatrox,Jarvan IV,Orianna,Corki,Sona,Xerath,Jayce,Gnar,,,1
318,TREU/1000530651,Blue,Jax,Elise,Xerath,Jinx,Thresh,Lee Sin,Jayce,Irelia,,,1
319,TREU/1000530651,Red,Rumble,Kha'Zix,Ahri,Corki,Nami,Syndra,Gnar,Jarvan IV,,,0
320,TREU/1000530653,Blue,Rumble,Jarvan IV,Orianna,Corki,Annie,Thresh,Xerath,Syndra,,,0
321,TREU/1000530653,Red,Irelia,Kha'Zix,Ahri,Ezreal,Alistar,Gnar,Jayce,Lee Sin,,,1
322,TREU/1000560032,Blue,Jax,Pantheon,LeBlanc,Jinx,Thresh,Irelia,Zed,Fizz,,,1
323,TREU/1000560032,Red,Gnar,Lulu,Lissandra,Graves,Alistar,Syndra,Jarvan IV,Xerath,,,0
324,TREU/1000560033,Blue,Gnar,Elise,Ahri,Graves,Janna,Jarvan IV,Syndra,Xerath,,,0
325,TREU/1000560033,Red,Jax,Pantheon,Azir,Jinx,Thresh,Irelia,LeBlanc,Zed,,,1
326,TREU/1000560036,Blue,Renekton,Elise,LeBlanc,Ezreal,Alistar,Zed,Irelia,Lissandra,,,1
327,TREU/1000560036,Red,Jax,Lee Sin,Orianna,Graves,Thresh,Jarvan IV,Pantheon,Syndra,,,0
328,TREU/1000560042,Blue,Lissandra,Jarvan IV,Zed,Corki,Thresh,Syndra,LeBlanc,Irelia,,,1
329,TREU/1000560042,Red,Jax,Elise,Ahri,Graves,Janna,Xerath,Jayce,Lee Sin,,,0
330,TREU/1000560055,Blue,Maokai,Pantheon,Zed,Ezreal,Sona,Xerath,Jayce,Lee Sin,,,0
331,TREU/1000560055,Red,Kassadin,Kha'Zix,Ahri,Corki,Janna,Syndra,LeBlanc,Jarvan IV,,,1
332,TREU/1000560061,Blue,Irelia,Lee Sin,Xerath,Sivir,Thresh,Syndra,LeBlanc,Jarvan IV,,,1
333,TREU/1000560061,Red,Malphite,Elise,Orianna,Corki,Sona,Jayce,Ahri,Zed,,,0
334,TRLH1/1000040147,Blue,Karthus,Pantheon,Akali,Caitlyn,Annie,Kayle,Olaf,Elise,,,1
335,TRLH1/1000040147,Red,Shyvana,Vi,Yasuo,Jinx,Leona,Riven,Kha'Zix,Kassadin,,,0
336,TRLH1/1000040148,Blue,Dr. Mundo,Elise,Zed,Lucian,Thresh,LeBlanc,Nidalee,Kayle,,,1
337,TRLH1/1000040148,Red,Shyvana,Vi,Cassiopeia,Jinx,Annie,Kassadin,Yasuo,Kha'Zix,,,0
338,TRLH1/1000040155,Blue,Trundle,Lee Sin,Yasuo,Lucian,Annie,Renekton,Zed,Shyvana,,,0
339,TRLH1/1000040155,Red,Warwick,Elise,LeBlanc,Jinx,Thresh,Kassadin,Gragas,Dr. Mundo,,,1
340,TRLH1/1000040161,Blue,Dr. Mundo,Olaf,Kha'Zix,Caitlyn,Thresh,LeBlanc,Jinx,Annie,,,1
341,TRLH1/1000040161,Red,Shyvana,Elise,Nidalee,Ezreal,Leona,Kassadin,Ziggs,Gragas,,,0
342,TRLH1/1000040167,Blue,Yasuo,Elise,Kayle,Varus,Thresh,Renekton,Gragas,Shyvana,,,0
343,TRLH1/1000040167,Red,Dr. Mundo,Wukong,Karthus,Jinx,Annie,LeBlanc,Kassadin,Ziggs,,,1
344,TRLH1/1000050045,Blue,Renekton,Vi,Teemo,Caitlyn,Thresh,Dr. Mundo,Shyvana,Olaf,,,1
345,TRLH1/1000050045,Red,Nasus,Nunu & Willump,Gragas,Lucian,Annie,Kassadin,Kha'Zix,Elise,,,0
346,TRLH1/1000050059,Blue,Yasuo,Lee Sin,Kassadin,Lucian,Lulu,Kha'Zix,Vi,Elise,,,0
347,TRLH1/1000050059,Red,Renekton,Olaf,Kayle,Jinx,Thresh,Leona,Riven,Annie,,,1
348,TRLH1/1000050071,Blue,Dr. Mundo,Elise,Yasuo,Caitlyn,Lulu,Riven,Olaf,Leona,,,1
349,TRLH1/1000050071,Red,Trundle,Shyvana,Nidalee,Varus,Annie,Kassadin,Kha'Zix,Renekton,,,0
350,TRLH1/1000050099,Blue,Warwick,Elise,Gragas,Lucian,Annie,Teemo,Riven,Kha'Zix,,,0
351,TRLH1/1000050099,Red,Shyvana,Vi,Yasuo,Caitlyn,Thresh,Kassadin,Kayle,Olaf,,,1
352,TRLH1/1000050100,Blue,Shyvana,Olaf,Zed,Sivir,Leona,Yasuo,Riven,Hecarim,,,1
353,TRLH1/1000050100,Red,Lee Sin,Vi,Ziggs,Caitlyn,Thresh,Kassadin,Elise,Kha'Zix,,,0
354,TRLH1/1000050112,Blue,Zac,Kha'Zix,Nidalee,Jinx,Annie,Gragas,Yasuo,Kayle,,,1
355,TRLH1/1000050112,Red,Shyvana,Elise,Katarina,Lucian,Leona,Kassadin,LeBlanc,Ziggs,,,0
356,TRLH1/1000050209,Blue,Dr. Mundo,Elise,Nidalee,Vayne,Thresh,Pantheon,Yasuo,Kassadin,,,1
357,TRLH1/1000050209,Red,Shyvana,Gragas,Kha'Zix,Caitlyn,Lulu,LeBlanc,Jinx,Annie,,,0
358,TRLH1/1000050213,Blue,Dr. Mundo,Vi,Gragas,Jinx,Thresh,Zed,Kha'Zix,Yasuo,,,1
359,TRLH1/1000050213,Red,Shyvana,Elise,Riven,Lucian,Leona,Kassadin,Kayle,Annie,,,0
360,TRLH1/1000050224,Blue,Nasus,Olaf,LeBlanc,Varus,Lulu,Vi,Renekton,Elise,,,1
361,TRLH1/1000050224,Red,Dr. Mundo,Gragas,Riven,Jinx,Thresh,Kassadin,Annie,Kayle,,,0
362,TRLH1/1000050232,Blue,Shyvana,Olaf,LeBlanc,Sivir,Leona,Akali,Pantheon,Gragas,,,1
363,TRLH1/1000050232,Red,Dr. Mundo,Wukong,Riven,Lucian,Annie,Kassadin,Elise,Thresh,,,0
364,TRLH1/1000050241,Blue,Dr. Mundo,Elise,Kayle,Lucian,Leona,Riven,Annie,LeBlanc,,,0
365,TRLH1/1000050241,Red,Yasuo,Shyvana,Nidalee,Jinx,Thresh,Olaf,Renekton,Kassadin,,,1
366,TRLH1/1000060015,Blue,Renekton,Vi,Ziggs,Jinx,Annie,Olaf,Zed,Kha'Zix,,,1
367,TRLH1/1000060015,Red,Shen,Elise,Gragas,Caitlyn,Sona,Kassadin,Leona,Thresh,,,0
368,TRLH1/1000060019,Blue,Nasus,Vi,Kayle,Jinx,Thresh,Caitlyn,Pantheon,Renekton,,,0
369,TRLH1/1000060019,Red,Jax,Elise,Ziggs,Lucian,Annie,Kassadin,LeBlanc,Olaf,,,1
370,TRLH1/1000060025,Blue,Nidalee,Vi,Zed,Ezreal,Leona,Gragas,Renekton,Kayle,,,0
371,TRLH1/1000060025,Red,Dr. Mundo,Elise,Ziggs,Jinx,Annie,Olaf,Kassadin,Thresh,,,1
372,TRLH1/1000060034,Blue,Shyvana,Vi,Gragas,Lucian,Thresh,Nidalee,Dr. Mundo,Elise,,,1
373,TRLH1/1000060034,Red,Trundle,Kha'Zix,Ziggs,Ezreal,Leona,Kassadin,Zed,LeBlanc,,,0
374,TRLH1/1000060065,Blue,Shyvana,Lee Sin,Ziggs,Sivir,Thresh,Leona,Vi,Elise,,,0
375,TRLH1/1000060065,Red,Nidalee,Dr. Mundo,Gragas,Urgot,Soraka,Kassadin,LeBlanc,Olaf,,,1
376,TRLH1/1000060068,Blue,Riven,Olaf,Katarina,Jinx,Leona,Gragas,Kayle,LeBlanc,,,0
377,TRLH1/1000060068,Red,Dr. Mundo,Elise,Zed,Lucian,Annie,Kassadin,Kha'Zix,Thresh,,,1
378,TRLH1/1000060075,Blue,Rumble,Elise,LeBlanc,Draven,Thresh,Gragas,Pantheon,Kayle,,,1
379,TRLH1/1000060075,Red,Jax,Wukong,Vladimir,Caitlyn,Annie,Kassadin,Kha'Zix,Renekton,,,0
380,TRLH1/1000060082,Blue,Renekton,Fiddlesticks,Karthus,Draven,Thresh,LeBlanc,Nidalee,Ziggs,,,1
381,TRLH1/1000060082,Red,Dr. Mundo,Elise,Xerath,Vayne,Alistar,Kassadin,Kayle,Gragas,,,0
382,TRLH1/1000060103,Blue,Renekton,Elise,Riven,Caitlyn,Leona,Kayle,Dr. Mundo,Olaf,,,1
383,TRLH1/1000060103,Red,Shen,Kha'Zix,Nidalee,Jinx,Thresh,Kassadin,LeBlanc,Gragas,,,0
384,TRLH1/1000060108,Blue,Dr. Mundo,Wukong,Katarina,Caitlyn,Annie,Gragas,Elise,Thresh,,,0
385,TRLH1/1000060108,Red,Renekton,Lee Sin,LeBlanc,Ezreal,Leona,Kassadin,Olaf,Yasuo,,,1
386,TRLH1/1000060117,Blue,Dr. Mundo,Nunu & Willump,Ziggs,Jinx,Janna,,Annie,Elise,,,0
387,TRLH1/1000060117,Red,Renekton,Shyvana,Yasuo,Vayne,Lulu,Pantheon,Thresh,Vi,,,1
388,TRLH1/1000060124,Blue,Dr. Mundo,Vi,Kayle,Lucian,Thresh,Draven,Annie,Elise,,,0
389,TRLH1/1000060124,Red,Renekton,Lee Sin,Orianna,Jinx,Leona,Kassadin,Olaf,Gragas,,,1
390,TRLH1/1000060194,Blue,Rumble,Lee Sin,Kha'Zix,Sivir,Thresh,Olaf,Caitlyn,Annie,,,1
391,TRLH1/1000060194,Red,Dr. Mundo,Vi,Kayle,Lucian,Leona,Kassadin,LeBlanc,Elise,,,0
392,TRLH1/1000060196,Blue,Dr. Mundo,Wukong,Karthus,Jinx,Annie,Zed,LeBlanc,Nidalee,,,1
393,TRLH1/1000060196,Red,Renekton,Pantheon,Ziggs,Lucian,Leona,Kassadin,Gragas,Elise,,,0
394,TRLH1/1000060203,Blue,Renekton,Pantheon,Fizz,Urgot,Soraka,Elise,Vi,Olaf,,,0
395,TRLH1/1000060203,Red,Shyvana,Wukong,LeBlanc,Sivir,Thresh,Kassadin,Dr. Mundo,Hecarim,,,1
396,TRLH1/1000060215,Blue,Gragas,Pantheon,Yasuo,Draven,Alistar,Annie,Kayle,Elise,,,1
397,TRLH1/1000060215,Red,Dr. Mundo,Vi,Akali,Lucian,Thresh,Kassadin,Ziggs,Wukong,,,0
398,TRLH1/1000060242,Blue,Shyvana,Vi,LeBlanc,Sivir,Thresh,Soraka,Gragas,Kayle,,,1
399,TRLH1/1000060242,Red,Dr. Mundo,Olaf,Orianna,Jinx,Alistar,Kassadin,Elise,Annie,,,0
400,TRLH1/1000060243,Blue,Shyvana,Wukong,Kayle,Lucian,Thresh,LeBlanc,Annie,Gragas,,,0
401,TRLH1/1000060243,Red,Dr. Mundo,Vi,Nidalee,Caitlyn,Leona,Kassadin,Pantheon,Elise,,,1
402,TRLH1/1000060250,Blue,Shyvana,Lee Sin,LeBlanc,Sivir,Leona,Caitlyn,Yasuo,Renekton,,,1
403,TRLH1/1000060250,Red,Dr. Mundo,Wukong,Syndra,Lucian,Annie,Kassadin,Thresh,Elise,,,0
404,TRLH1/1000060257,Blue,Dr. Mundo,Olaf,Riven,Sivir,Leona,Jinx,Wukong,Pantheon,,,1
405,TRLH1/1000060257,Red,Renekton,Lee Sin,Gragas,Lucian,Annie,Kassadin,LeBlanc,Elise,,,0
406,TRLH1/1000060290,Blue,Shyvana,Vi,Lulu,Sivir,Leona,Lee Sin,Annie,Kassadin,,,1
407,TRLH1/1000060290,Red,Renekton,Elise,Orianna,Draven,Thresh,Caitlyn,Vayne,LeBlanc,,,0
408,TRLH1/1000060294,Blue,Shyvana,Volibear,LeBlanc,Sivir,Thresh,Pantheon,Yasuo,Elise,,,1
409,TRLH1/1000060294,Red,Karthus,Vi,Akali,Ezreal,Leona,Kassadin,Olaf,Renekton,,,0
410,TRLH1/1000060303,Blue,Jax,Elise,Nidalee,Caitlyn,Lulu,Kayle,Annie,Olaf,,,1
411,TRLH1/1000060303,Red,Trundle,Pantheon,Gragas,Sivir,Thresh,Kassadin,Yasuo,LeBlanc,,,0
412,TRLH1/1000060312,Blue,Trundle,Pantheon,Kha'Zix,Lucian,Thresh,Lee Sin,Gragas,Kayle,,,1
413,TRLH1/1000060312,Red,Dr. Mundo,Vi,Nidalee,Caitlyn,Annie,Kassadin,LeBlanc,Elise,,,0
414,TRLH1/1000060339,Blue,Shyvana,Volibear,Kayle,Sivir,Annie,Yasuo,Pantheon,Elise,,,0
415,TRLH1/1000060339,Red,Jax,Vi,Nidalee,Caitlyn,Thresh,Kassadin,LeBlanc,Olaf,,,1
416,TRLH1/1000060344,Blue,Shyvana,Olaf,Lulu,Caitlyn,Leona,Gragas,Kassadin,Sivir,,,0
417,TRLH1/1000060344,Red,Dr. Mundo,Vi,Nidalee,Lucian,Thresh,LeBlanc,Elise,Lee Sin,,,1
418,TRLH1/1000060363,Blue,Garen,Pantheon,Ziggs,Caitlyn,Lulu,Kha'Zix,Gragas,Renekton,,,0
419,TRLH1/1000060363,Red,Dr. Mundo,Lee Sin,Nidalee,Lucian,Annie,Kassadin,Thresh,Elise,,,1
420,TRLH1/1000060375,Blue,Renekton,Pantheon,Lulu,Ezreal,Nami,Thresh,Ziggs,Yasuo,,,1
421,TRLH1/1000060375,Red,Shyvana,Lee Sin,Gragas,Sivir,Annie,Kassadin,Elise,Caitlyn,,,0
422,TRLH1/1000060485,Blue,Shyvana,Elise,LeBlanc,Sivir,Annie,Gragas,Pantheon,Thresh,,,1
423,TRLH1/1000060485,Red,Yasuo,Vi,Lulu,Ezreal,Leona,Kassadin,Renekton,Lee Sin,,,0
424,TRLH1/1000060490,Blue,Dr. Mundo,Wukong,Lulu,Sivir,Annie,Gragas,Pantheon,Elise,,,1
425,TRLH1/1000060490,Red,Zac,Lee Sin,Yasuo,Caitlyn,Thresh,Kassadin,LeBlanc,Vi,,,0
426,TRLH1/1000060502,Blue,Shyvana,Lee Sin,LeBlanc,Caitlyn,Leona,Sivir,Lulu,Thresh,,,0
427,TRLH1/1000060502,Red,Renekton,Elise,Orianna,Vayne,Alistar,Kassadin,Jax,Annie,,,1
428,TRLH1/1000060509,Blue,Trundle,Vi,Gragas,Lucian,Leona,LeBlanc,Pantheon,Lee Sin,,,1
