,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
29,10003-10003_game_3,Red,Malphite,Lee Sin,Sylas,Xayah,Rakan,None,None,None,None,None,0
30,10004-10004_game_1,Blue,Jax,Wukong,Ryze,Xayah,Nautilus,None,None,None,None,None,1
31,10004-10004_game_1,Red,Gragas,Vi,Rumble,Aphelios,Leona,None,None,None,None,None,0
32,10004-10004_game_2,Blue,Kennen,Sejuani,Akali,Zeri,Nautilus,None,None,None,None,None,1
33,10004-10004_game_2,Red,Vladimir,Taliyah,K'Sante,Jinx,Lulu,None,None,None,None,None,0
34,10004-10004_game_3,Blue,Gragas,Vi,Veigar,Zeri,Braum,None,None,None,None,None,0
35,10004-10004_game_3,Red,K'Sante,Wukong,Ahri,Jinx,Thresh,None,None,None,None,None,1
36,10004-10004_game_4,Blue,Ornn,Kindred,Galio,Xayah,Blitzcrank,None,None,None,None,None,1
37,10004-10004_game_4,Red,Fiora,Elise,Kled,Varus,Ashe,None,None,None,None,None,0
38,10005-10005_game_1,Blue,Kennen,Wukong,Annie,Varus,Leona,Lee Sin,Xayah,Zeri,Thresh,Ahri,1
39,10005-10005_game_1,Red,Sion,Vi,Ryze,Aphelios,Nautilus,Tristana,Sejuani,Cassiopeia,Jinx,Draven,0
40,10005-10005_game_2,Blue,Gragas,Sejuani,Yone,Aphelios,Nautilus,Lee Sin,Xayah,Zeri,Thresh,Lucian,0
41,10005-10005_game_2,Red,Kennen,Wukong,LeBlanc,Jinx,Leona,Tristana,Vi,Annie,Varus,Draven,1
42,10005-10005_game_3,Blue,Kennen,Wukong,Vex,Xayah,Nautilus,Tristana,Sejuani,Vi,Veigar,Gragas,1
43,10005-10005_game_3,Red,K'Sante,Xin Zhao,LeBlanc,Zeri,Rakan,Lee Sin,Lulu,Annie,Ahri,Lissandra,0
44,10005-10005_game_4,Blue,Kennen,Wukong,Taliyah,Aphelios,Nautilus,Lee Sin,Xayah,LeBlanc,Thresh,Jinx,0
45,10005-10005_game_4,Red,Gragas,Vi,Ahri,Zeri,Leona,Tristana,Annie,Yone,Varus,Draven,1
46,10006-10006_game_1,Blue,Olaf,Vi,LeBlanc,Lucian,Nami,Rakan,Zeri,Lee Sin,Yone,Akali,1
47,10006-10006_game_1,Red,K'Sante,Maokai,Ryze,Aphelios,Nautilus,Jayce,Jinx,Kennen,Gnar,Sylas,0
48,10006-10006_game_2,Blue,K'Sante,Vi,Ahri,Lucian,Nami,Rakan,Zeri,Lee Sin,Yone,Akali,1
49,10006-10006_game_2,Red,Renekton,Maokai,Cassiopeia,Aphelios,Nautilus,Jayce,Tahm Kench,LeBlanc,Sylas,Gnar,0
50,10006-10006_game_3,Blue,K'Sante,Lee Sin,Annie,Varus,Nautilus,Rakan,Zeri,Sejuani,Yone,Cassiopeia,0
51,10006-10006_game_3,Red,Sion,Maokai,Tristana,Lucian,Nami,Jayce,Vi,LeBlanc,Sylas,Gnar,1
52,10006-10006_game_4,Blue,Sion,Maokai,Ryze,Aphelios,Rakan,Jayce,Lucian,LeBlanc,Sylas,Gnar,0
53,10006-10006_game_4,Red,Gwen,Vi,Ahri,Xayah,Nautilus,Zeri,Tristana,Renata Glasc,Yone,Cassiopeia,1
54,10007-10007_game_1,Blue,K'Sante,Vi,Annie,Zeri,Nautilus,Kindred,Sejuani,Lissandra,Galio,Ryze,1
55,10007-10007_game_1,Red,Gwen,Wukong,LeBlanc,Xayah,Rakan,Sion,Kennen,Lucian,Ahri,Taliyah,0
56,10007-10007_game_2,Blue,Kennen,Viego,Veigar,Zeri,Rakan,Sion,Nautilus,Wukong,Lucian,Xayah,1
57,10007-10007_game_2,Red,Gragas,Lee Sin,Annie,Aphelios,Thresh,Kindred,Sejuani,Vi,Galio,Lissandra,0
58,10007-10007_game_3,Blue,Malphite,Viego,Galio,Zeri,Rakan,Kindred,Sejuani,Lissandra,Ahri,Thresh,0
59,10007-10007_game_3,Red,Jax,Lee Sin,Sylas,Aphelios,Annie,Kennen,Wukong,Vi,Nautilus,Blitzcrank,1
60,10007-10007_game_4,Blue,Kennen,Lee Sin,Veigar,Aphelios,Leona,Nautilus,Wukong,Sion,Blitzcrank,Gragas,1
61,10007-10007_game_4,Red,Jarvan IV,Viego,Annie,Zeri,Rakan,Kindred,Sejuani,Vi,Galio,Thresh,0
62,10008-10008_game_1,Blue,Sion,Wukong,Ahri,Zeri,Lulu,Jayce,LeBlanc,Lee Sin,Gnar,Tristana,0
63,10008-10008_game_1,Red,K'Sante,Maokai,Akali,Lucian,Nami,Sylas,Vi,Yone,Rumble,Kennen,1
64,10008-10008_game_2,Blue,Rumble,Wukong,Tristana,Xayah,Rakan,Jayce,Lee Sin,Lucian,Gnar,Viego,1
65,10008-10008_game_2,Red,Jax,Sejuani,LeBlanc,Aphelios,Renata Glasc,Sylas,Vi,Yone,Akali,Vex,0
66,10008-10008_game_3,Blue,Gragas,Wukong,Ahri,Zeri,Lulu,Rumble,Sylas,Yone,Maokai,Kennen,1
67,10008-10008_game_3,Red,Sion,Elise,Tristana,Xayah,Rakan,Jayce,Lucian,Vi,LeBlanc,Syndra,0
68,10008-10008_game_4,Blue,K'Sante,Wukong,Akali,Aphelios,Thresh,Jayce,Lucian,Lee Sin,Gnar,Olaf,1
69,10008-10008_game_4,Red,Gwen,Maokai,Tristana,Zeri,Lulu,Rumble,Vi,Sylas,Kennen,Nautilus,0
70,10008-10008_game_5,Blue,Gnar,Wukong,Lissandra,Xayah,Rakan,Rumble,Sylas,Akali,Yone,Tristana,0
71,10008-10008_game_5,Red,Kennen,Lee Sin,Ahri,Aphelios,Thresh,Jayce,Lucian,Vi,Malphite,LeBlanc,1
72,10009-10009_game_1,Blue,K'Sante,Lee Sin,LeBlanc,Jinx,Thresh,Kindred,Sejuani,Viego,Veigar,Rakan,0
73,10009-10009_game_1,Red,Gwen,Wukong,Annie,Zeri,Blitzcrank,Elise,Vi,Lucian,Aphelios,Xayah,1
74,10009-10009_game_2,Blue,Kennen,Maokai,Jayce,Jinx,Thresh,Kindred,Sejuani,Viego,Nautilus,Blitzcrank,0
75,10009-10009_game_2,Red,Gnar,Lee Sin,Sylas,Zeri,Leona,Elise,Vi,Lucian,Aphelios,Xayah,1
76,10009-10009_game_3,Blue,Kennen,Vi,Veigar,Aphelios,Thresh,Elise,Lucian,Lissandra,Blitzcrank,Xayah,1
77,10009-10009_game_3,Red,K'Sante,Viego,Annie,Varus,Nautilus,Kindred,Sejuani,Zeri,Gwen,Jax,0
78,10010-10010_game_1,Blue,Jax,Sejuani,Taliyah,Zeri,Nautilus,Aphelios,Kennen,Rumble,Ahri,K'Sante,0
79,10010-10010_game_1,Red,Sion,Wukong,Sylas,Xayah,Rakan,Lucian,Vi,Lee Sin,LeBlanc,Lulu,1
80,10010-10010_game_2,Blue,Malphite,Wukong,LeBlanc,Zeri,Annie,Aphelios,Kennen,Rumble,Ahri,Sylas,0
81,10010-10010_game_2,Red,K'Sante,Maokai,Yone,Xayah,Rakan,Lucian,Vi,Lee Sin,Jax,Gwen,1
82,10010-10010_game_3,Blue,Malphite,Wukong,Ahri,Zeri,Lulu,Aphelios,Kennen,Rumble,Maokai,Sylas,1
83,10010-10010_game_3,Red,K'Sante,Sejuani,Yone,Xayah,Rakan,Lucian,Vi,Lee Sin,Jax,Gwen,0
84,10010-10010_game_4,Blue,Kennen,Vi,Akali,Xayah,Renata Glasc,Lucian,Lee Sin,Jax,Varus,LeBlanc,1
85,10010-10010_game_4,Red,Malphite,Wukong,Veigar,Draven,Rakan,Aphelios,Zeri,Rumble,Sylas,Ahri,0
86,10011-10011_game_1,Blue,Sion,Viego,Annie,Zeri,Lulu,Gnar,Rakan,Aphelios,Jax,Fiora,1
87,10011-10011_game_1,Red,Gwen,Sejuani,Jayce,Lucian,Nami,Gragas,Vi,Kennen,Wukong,Lee Sin,0
88,10011-10011_game_2,Blue,Kennen,Kindred,Galio,Aphelios,Lulu,Sion,Gragas,Lissandra,Malphite,Wukong,1
89,10011-10011_game_2,Red,Cho'Gath,Lee Sin,Annie,Lucian,Nami,Gnar,Zeri,Rakan,Sylas,Vi,0
90,10011-10011_game_3,Blue,Gragas,Sejuani,Jayce,Varus,Tahm Kench,Gnar,Kindred,Aphelios,Gwen,Annie,0
91,10011-10011_game_3,Red,Jax,Wukong,Veigar,Xayah,Rakan,Kennen,Vi,Zeri,Lucian,Jinx,1
92,10011-10011_game_4,Blue,Sion,Wukong,Ahri,Zeri,Lulu,Gnar,Kindred,Rakan,LeBlanc,Gwen,1
93,10011-10011_game_4,Red,Jax,Lee Sin,Veigar,Aphelios,Thresh,Kennen,Vi,Annie,Syndra,Gragas,0
94,10011-10011_game_5,Blue,Camille,Kindred,Galio,Aphelios,Nautilus,Sion,Vi,Kennen,Gragas,K'Sante,0
95,10011-10011_game_5,Red,Renekton,Wukong,Syndra,Jinx,Leona,Gnar,Zeri,Rakan,Gwen,Fiora,1
96,10012-10012_game_1,Blue,Fiora,Wukong,Annie,Zeri,Leona,Rumble,Kennen,Aphelios,Sejuani,Maokai,0
97,10012-10012_game_1,Red,K'Sante,Lee Sin,Ahri,Xayah,Rakan,Vi,Jayce,Lulu,Gnar,Sion,1
98,10012-10012_game_2,Blue,Kennen,Viego,Annie,Aphelios,Lulu,Rumble,Xayah,K'Sante,Malphite,Sylas,1
99,10012-10012_game_2,Red,Sion,Wukong,Ahri,Zeri,Rakan,Vi,Lucian,Jayce,Thresh,Lee Sin,0
100,10012-10012_game_3,Blue,Sion,Vi,Ahri,Aphelios,Renata Glasc,Jayce,Lulu,Fiora,Lee Sin,Annie,0
101,10012-10012_game_3,Red,Jax,Sejuani,Veigar,Xayah,Rakan,Rumble,Kennen,K'Sante,Gragas,Malphite,1
102,10012-10012_game_4,Blue,K'Sante,Lee Sin,Akali,Aphelios,Thresh,Jax,Fiora,Xayah,Annie,LeBlanc,0
103,10012-10012_game_4,Red,Sion,Elise,Jayce,Zeri,Lulu,Rumble,Kennen,Vi,Sejuani,Maokai,1
104,10013-10013_game_1,Blue,Kennen,Wukong,Annie,Zeri,Rakan,Rumble,Xayah,Akali,K'Sante,Thresh,1
105,10013-10013_game_1,Red,Malphite,Vi,Sylas,Aphelios,Lulu,Kindred,Gnar,LeBlanc,Veigar,Galio,0
106,10013-10013_game_2,Blue,Kennen,Maokai,Yone,Aphelios,Thresh,Kindred,Rakan,Fiora,Blitzcrank,Lulu,1
107,10013-10013_game_2,Red,Gnar,Wukong,Annie,Zeri,Leona,Rumble,Vi,Akali,Sejuani,Sylas,0
108,10013-10013_game_3,Blue,Jax,Viego,Veigar,Aphelios,Rakan,Rumble,Xayah,Vi,Lulu,Nautilus,1
109,10013-10013_game_3,Red,K'Sante,Wukong,Akali,Zeri,Annie,Kindred,Gnar,Kennen,Fiora,Gwen,0
110,10013-10013_game_4,Blue,K'Sante,Lee Sin,Ahri,Zeri,Lulu,Kindred,Rakan,Gnar,Annie,Veigar,1
111,10013-10013_game_4,Red,Gwen,Wukong,Lissandra,Aphelios,Nautilus,Rumble,Vi,Kennen,Sejuani,Maokai,0
112,10013-10013_game_5,Blue,Jax,Wukong,Annie,Zeri,Blitzcrank,Rumble,Xayah,Vi,Sejuani,Lee Sin,1
113,10013-10013_game_5,Red,K'Sante,Maokai,Yone,Aphelios,Lulu,Kindred,Rakan,Kennen,Gwen,Gnar,0
114,10014-10014_game_1,Blue,Jax,Vi,Veigar,Xayah,Lulu,Annie,Kennen,Gragas,Syndra,Malphite,0
115,10014-10014_game_1,Red,Sion,Wukong,Ahri,Aphelios,Rakan,Zeri,Jayce,Fiora,Renata Glasc,LeBlanc,1
116,10014-10014_game_2,Blue,Jax,Viego,Veigar,Lucian,Nami,Annie,Kennen,Gragas,Ahri,Malphite,0
117,10014-10014_game_2,Red,Sion,Wukong,Syndra,Xayah,Rakan,Jayce,Zeri,Fiora,Sejuani,Lee Sin,1
118,10014-10014_game_3,Blue,Sion,Vi,Akali,Xayah,Blitzcrank,Annie,Rakan,Malphite,Tahm Kench,Thresh,0
119,10014-10014_game_3,Red,K'Sante,Wukong,Ahri,Aphelios,Renata Glasc,Jayce,Zeri,Kennen,Fiora,Lulu,1
120,10015-10015_game_1,Blue,Gragas,Wukong,LeBlanc,Aphelios,Rakan,Lucian,Gnar,Kennen,Galio,Fiora,0
121,10015-10015_game_1,Red,Jax,Kindred,Annie,Xayah,Nautilus,Jayce,Zeri,Vi,Ahri,Syndra,1
122,10015-10015_game_2,Blue,Gragas,Wukong,Ahri,Aphelios,Nautilus,Annie,Rakan,Gnar,Veigar,Lissandra,1
123,10015-10015_game_2,Red,Jax,Sejuani,Akali,Xayah,Renata Glasc,Jayce,Zeri,Kennen,Fiora,Thresh,0
124,10015-10015_game_3,Blue,Renekton,Vi,Annie,Zeri,Rakan,Jayce,Xayah,Jax,Thresh,Sion,1
125,10015-10015_game_3,Red,Gnar,Wukong,Ahri,Aphelios,Renata Glasc,Kindred,Kennen,Lulu,Fiora,Gwen,0
126,10015-10015_game_4,Blue,Jax,Viego,Lissandra,Aphelios,Thresh,Annie,Rakan,Gnar,Fiora,Sylas,1
127,10015-10015_game_4,Red,Renekton,Kindred,Veigar,Xayah,Blitzcrank,Jayce,Zeri,Kennen,Lee Sin,Syndra,0
128,10015-10015_game_5,Blue,Kennen,Wukong,Veigar,Jinx,Nautilus,Jayce,Xayah,Jax,Thresh,Sion,1
129,10015-10015_game_5,Red,Malphite,Vi,Ahri,Aphelios,Rakan,Annie,Zeri,Gnar,Lissandra,Tahm Kench,0
130,10016-10016_game_1,Blue,K'Sante,Vi,Annie,Jinx,Lulu,Kindred,Rakan,Fiora,Gnar,Gwen,1
131,10016-10016_game_1,Red,Jax,Wukong,Veigar,Aphelios,Thresh,Zeri,Kennen,Syndra,Ahri,Sion,0
132,10016-10016_game_2,Blue,Jax,Kindred,Galio,Aphelios,Blitzcrank,Syndra,Lulu,Xayah,Sion,Nautilus,0
133,10016-10016_game_2,Red,K'Sante,Wukong,Ahri,Jinx,Rakan,Zeri,Kennen,Annie,Camille,Fiora,1
134,10016-10016_game_3,Blue,Gwen,Vi,Ahri,Xayah,Nautilus,Syndra,Lulu,Rakan,Thresh,Renata Glasc,1
135,10016-10016_game_3,Red,K'Sante,Wukong,Lissandra,Aphelios,Tahm Kench,Zeri,Kennen,Annie,Blitzcrank,Gnar,0
136,10016-10016_game_4,Blue,Gragas,Wukong,Ahri,Jinx,Thresh,Kindred,Rakan,Gwen,Veigar,Blitzcrank,1
137,10016-10016_game_4,Red,Fiora,Vi,Syndra,Xayah,Nautilus,Zeri,Kennen,Annie,Renekton,Sion,0
138,10020-10020_game_1,Blue,K'Sante,Maokai,Ahri,Aphelios,Thresh,None,None,None,None,None,1
139,10020-10020_game_1,Red,Gwen,Wukong,Taliyah,Zeri,Rakan,None,None,None,None,None,0
140,10020-10020_game_2,Blue,Renekton,Kindred,Galio,Zeri,Pyke,None,None,None,None,None,1
141,10020-10020_game_2,Red,Gragas,Viego,Ahri,Jinx,Lulu,None,None,None,None,None,0
142,10021-10021_game_1,Blue,Fiora,Wukong,Annie,Aphelios,Tahm Kench,None,None,None,None,None,0
143,10021-10021_game_1,Red,Jax,Vi,Ahri,Xayah,Renata Glasc,None,None,None,None,None,1
144,10021-10021_game_2,Blue,Renekton,Kindred,Galio,Zeri,Alistar,None,None,None,None,None,0
145,10021-10021_game_2,Red,Gragas,Lee Sin,Zoe,Jinx,Nautilus,None,None,None,None,None,1
146,10022-10022_game_1,Blue,K'Sante,Viego,Ahri,Aphelios,Alistar,None,None,None,None,None,1
147,10022-10022_game_1,Red,Jax,Wukong,Annie,Jinx,Nautilus,None,None,None,None,None,0
148,10022-10022_game_2,Blue,Kennen,Lee Sin,Sylas,Xayah,Leona,None,None,None,None,None,0
149,10022-10022_game_2,Red,Sion,Wukong,Taliyah,Kai'Sa,Rakan,None,None,None,None,None,1
150,10023-10023_game_1,Blue,Camille,Wukong,Ryze,Aphelios,Thresh,None,None,None,None,None,1
151,10023-10023_game_1,Red,Renekton,Diana,Jayce,Xayah,Rakan,None,None,None,None,None,0
152,10023-10023_game_2,Blue,Gnar,Wukong,Annie,Jinx,Alistar,None,None,None,None,None,0
153,10023-10023_game_2,Red,Kennen,Vi,Ahri,Xayah,Rell,None,None,None,None,None,1
154,10024-10024_game_1,Blue,Malphite,Taliyah,Renekton,Xayah,Nautilus,None,None,None,None,None,1
155,10024-10024_game_1,Red,Kennen,Viego,Annie,Aphelios,Leona,None,None,None,None,None,0
156,10024-10024_game_2,Blue,K'Sante,Kindred,Twisted Fate,Jinx,Nautilus,None,None,None,None,None,0
157,10024-10024_game_2,Red,Jax,Xin Zhao,Galio,Zeri,Rakan,None,None,None,None,None,1
158,10025-10025_game_1,Blue,Renekton,Kindred,Galio,Aphelios,Thresh,None,None,None,None,None,0
159,10025-10025_game_1,Red,Malphite,Viego,Ahri,Jinx,Nautilus,None,None,None,None,None,1
160,10025-10025_game_2,Blue,Sion,Lee Sin,Cassiopeia,Aphelios,Leona,None,None,None,None,None,0
161,10025-10025_game_2,Red,Gwen,Gragas,Graves,Kai'Sa,Blitzcrank,None,None,None,None,None,1
162,10025-10025_game_3,Blue,Fiora,Karthus,Sion,Zeri,Pyke,None,None,None,None,None,1
163,10025-10025_game_3,Red,Gwen,Wukong,Syndra,Xayah,Blitzcrank,None,None,None,None,None,0
164,10027-10027_game_1,Blue,Darius,Kindred,Galio,Aphelios,Rakan,None,None,None,None,None,0
165,10027-10027_game_1,Red,Kennen,Wukong,Syndra,Jinx,Tahm Kench,None,None,None,None,None,1
166,10027-10027_game_2,Blue,K'Sante,Lee Sin,Ahri,Xayah,Alistar,None,None,None,None,None,0
167,10027-10027_game_2,Red,Gnar,Viego,Lissandra,Aphelios,Renata Glasc,None,None,None,None,None,1
168,10028-10028_game_1,Blue,Renekton,Wukong,Ahri,Aphelios,Nautilus,None,None,None,None,None,1
169,10028-10028_game_1,Red,Sion,Lee Sin,Lissandra,Varus,Leona,None,None,None,None,None,0
170,10028-10028_game_2,Blue,Kennen,Wukong,Ahri,Zeri,Lulu,None,None,None,None,None,0
171,10028-10028_game_2,Red,K'Sante,Lee Sin,LeBlanc,Jinx,Thresh,None,None,None,None,None,1
172,10029-10029_game_1,Blue,Kennen,Trundle,Annie,Zeri,Rakan,None,None,None,None,None,1
173,10029-10029_game_1,Red,Malphite,Wukong,Syndra,Xayah,Nautilus,None,None,None,None,None,0
174,10029-10029_game_2,Blue,Vladimir,Wukong,Nautilus,Aphelios,Miss Fortune,None,None,None,None,None,0
175,10029-10029_game_2,Red,Cho'Gath,Lee Sin,Zoe,Jinx,Heimerdinger,None,None,None,None,None,1
176,10029-10029_game_3,Blue,Gnar,Vi,Ahri,Zeri,Lulu,None,None,None,None,None,0
177,10029-10029_game_3,Red,Gwen,Xin Zhao,Tristana,Xayah,Karma,None,None,None,None,None,1
178,10030-10030_game_1,Blue,Jax,Elise,K'Sante,Jinx,Leona,None,None,None,None,None,1
179,10030-10030_game_1,Red,Malphite,Wukong,Viktor,Xayah,Rakan,None,None,None,None,None,0
180,10030-10030_game_2,Blue,Olaf,Vi,Annie,Zeri,Nautilus,None,None,None,None,None,0
181,10030-10030_game_2,Red,Renekton,Lee Sin,Sylas,Caitlyn,Morgana,None,None,None,None,None,1
182,10031-10031_game_1,Blue,K'Sante,Kindred,Galio,Zeri,Braum,None,None,None,None,None,1
183,10031-10031_game_1,Red,Kennen,Viego,Ahri,Aphelios,Nautilus,None,None,None,None,None,0
184,10031-10031_game_2,Blue,Gnar,Graves,Galio,Jinx,Rakan,None,None,None,None,None,0
185,10031-10031_game_2,Red,Renekton,Diana,Yasuo,Aphelios,Thresh,None,None,None,None,None,1
186,10032-10032_game_1,Blue,Rumble,Wukong,Ahri,Xayah,Thresh,None,None,None,None,None,0
187,10032-10032_game_1,Red,K'Sante,Kindred,Ryze,Zeri,Rakan,None,None,None,None,None,1
188,10032-10032_game_2,Blue,Sion,Lee Sin,Lissandra,Jinx,Lulu,None,None,None,None,None,0
189,10032-10032_game_2,Red,Malphite,Vi,Ahri,Aphelios,Thresh,None,None,None,None,None,1
190,10033-10033_game_1,Blue,Sion,Viego,Lissandra,Zeri,Braum,None,None,None,None,None,1
191,10033-10033_game_1,Red,Gwen,Wukong,Ahri,Xayah,Nautilus,None,None,None,None,None,0
192,10033-10033_game_2,Blue,K'Sante,Wukong,Syndra,Xayah,Alistar,None,None,None,None,None,1
193,10033-10033_game_2,Red,Fiora,Viego,Vex,Varus,Renata Glasc,None,None,None,None,None,0
194,10034-10034_game_1,Blue,Jayce,Maokai,Ahri,Aphelios,Braum,None,None,None,None,None,1
195,10034-10034_game_1,Red,Sion,Viego,LeBlanc,Jinx,Nautilus,None,None,None,None,None,0
196,10034-10034_game_2,Blue,Kennen,Wukong,Tristana,Jinx,Heimerdinger,None,None,None,None,None,0
197,10034-10034_game_2,Red,Gragas,Kindred,Galio,Xayah,Thresh,None,None,None,None,None,1
198,10034-10034_game_3,Blue,Gwen,Sejuani,Renekton,Xayah,Rakan,None,None,None,None,None,0
199,10034-10034_game_3,Red,Malphite,Lee Sin,Ahri,Zeri,Blitzcrank,None,None,None,None,None,1
200,10035-10035_game_1,Blue,Gragas,Maokai,K'Sante,Aphelios,Rakan,None,None,None,None,None,0
201,10035-10035_game_1,Red,Kennen,Wukong,Ahri,Zeri,Nautilus,None,None,None,None,None,1
202,10035-10035_game_2,Blue,Gragas,Vi,Taliyah,Lucian,Nami,None,None,None,None,None,1
203,10035-10035_game_2,Red,Jax,Lee Sin,Lissandra,Jinx,Nautilus,None,None,None,None,None,0
204,10036-10036_game_1,Blue,K'Sante,Xin Zhao,Annie,Aphelios,Alistar,None,None,None,None,None,1
205,10036-10036_game_1,Red,Gnar,Wukong,Galio,Jinx,Nautilus,None,None,None,None,None,0
206,10036-10036_game_2,Blue,Aatrox,Wukong,Rumble,Zeri,Rakan,None,None,None,None,None,0
207,10036-10036_game_2,Red,K'Sante,Viego,Gragas,Aphelios,Alistar,None,None,None,None,None,1
208,10036-10036_game_3,Blue,Vladimir,Xin Zhao,Lissandra,Xayah,Rakan,None,None,None,None,None,1
209,10036-10036_game_3,Red,Jax,Vi,Sylas,Varus,Leona,None,None,None,None,None,0
210,10037-10037_game_1,Blue,K'Sante,Vi,Syndra,Caitlyn,Lux,None,None,None,None,None,0
211,10037-10037_game_1,Red,Gwen,Wukong,LeBlanc,Aphelios,Tahm Kench,None,None,None,None,None,1
212,10037-10037_game_2,Blue,Renekton,Lee Sin,Ryze,Aphelios,Blitzcrank,None,None,None,None,None,0
213,10037-10037_game_2,Red,Darius,Xin Zhao,Syndra,Jinx,Thresh,None,None,None,None,None,1
214,10038-10038_game_1,Blue,Gnar,Elise,Tristana,Jinx,Lulu,None,None,None,None,None,0
215,10038-10038_game_1,Red,Renekton,Taliyah,Sion,Aphelios,Heimerdinger,None,None,None,None,None,1
216,10038-10038_game_2,Blue,Jayce,Wukong,Ahri,Jinx,Tahm Kench,None,None,None,None,None,0
217,10038-10038_game_2,Red,Kennen,Rumble,K'Sante,Xayah,Rakan,None,None,None,None,None,1
218,10038-10038_game_3,Blue,Jax,Viego,Lissandra,Xayah,Thresh,None,None,None,None,None,1
219,10038-10038_game_3,Red,Gragas,Wukong,Zac,Zeri,Annie,None,None,None,None,None,0
220,10039-10039_game_1,Blue,Gwen,Viego,K'Sante,Zeri,Nautilus,None,None,None,None,None,1
221,10039-10039_game_1,Red,Renekton,Xin Zhao,Swain,Xayah,Rakan,None,None,None,None,None,0
222,10039-10039_game_2,Blue,Graves,Elise,K'Sante,Jinx,Lulu,None,None,None,None,None,1
223,10039-10039_game_2,Red,Gnar,Gragas,Yasuo,Aphelios,Leona,None,None,None,None,None,0
224,10039-10039_game_3,Blue,Camille,Lee Sin,Akali,Xayah,Rakan,None,None,None,None,None,1
225,10039-10039_game_3,Red,Sion,Nidalee,Zed,Aphelios,Nautilus,None,None,None,None,None,0
226,10040-10040_game_1,Blue,Malphite,Wukong,Annie,Aphelios,Rakan,None,None,None,None,None,1
227,10040-10040_game_1,Red,Jax,Lee Sin,Viktor,Xayah,Leona,None,None,None,None,None,0
228,10040-10040_game_2,Blue,Jax,Xin Zhao,Ahri,Xayah,Nautilus,None,None,None,None,None,0
229,10040-10040_game_2,Red,Fiora,Viego,Lissandra,Kai'Sa,Alistar,None,None,None,None,None,1
230,10040-10040_game_3,Blue,Rumble,Vi,Jayce,Zeri,Blitzcrank,None,None,None,None,None,0
