,gameid,side,pick1,pick2,pick3,pick4,pick5,ban1,ban2,ban3,ban4,ban5,result
107,11730-11730_game_2,Red,Jax,Zyra,Lucian,Ziggs,Pyke,Skarner,Rumble,Corki,Yone,Viktor,0
108,11730-11730_game_3,Blue,Camille,Xin Zhao,Aurora,Caitlyn,Braum,Varus,Rumble,Ezreal,Rell,Wukong,1
109,11730-11730_game_3,Red,Sion,Pantheon,Viktor,Corki,Neeko,Skarner,Kalista,Ashe,Elise,Gnar,0
110,11730-11730_game_4,Blue,Kennen,Lee Sin,Ryze,Kalista,Renata Glasc,Akali,Ashe,Rumble,Malphite,Gnar,1
111,11730-11730_game_4,Red,Maokai,Wukong,LeBlanc,Varus,Rell,Skarner,Yone,Galio,Sylas,Sejuani,0
112,11730-11730_game_5,Blue,Galio,Viego,Taliyah,Jinx,Elise,Yone,Kindred,Akali,Sejuani,Jarvan IV,0
113,11730-11730_game_5,Red,Poppy,Lillia,Tristana,Ezreal,Karma,Skarner,Gnar,Rumble,Lulu,Blitzcrank,1
114,11731-11731_game_1,Blue,Rumble,Jax,Azir,Ezreal,Leona,Kalista,Akali,Corki,Sylas,Orianna,0
115,11731-11731_game_1,Red,Jayce,Xin Zhao,LeBlanc,Varus,Rell,Skarner,K'Sante,Nocturne,Vi,Wukong,1
116,11731-11731_game_2,Blue,Maokai,Vi,Taliyah,Ashe,Braum,Kalista,Akali,Nocturne,Ziggs,Rakan,0
117,11731-11731_game_2,Red,Ambessa,Wukong,Aurora,Jhin,Bard,Skarner,K'Sante,Corki,Renekton,Renata Glasc,1
118,11731-11731_game_3,Blue,Ornn,Viego,Yone,Ziggs,Nautilus,Kalista,Akali,Nocturne,Gnar,Alistar,1
119,11731-11731_game_3,Red,Sett,Nidalee,Smolder,Miss Fortune,Elise,Skarner,K'Sante,Corki,Renekton,Sejuani,0
120,11731-11731_game_4,Blue,Camille,Sejuani,Galio,Zeri,Lulu,Nocturne,K'Sante,Blitzcrank,Renekton,Hwei,1
121,11731-11731_game_4,Red,Udyr,Pantheon,Orianna,Jinx,Thresh,Skarner,Kalista,Corki,Gnar,Lee Sin,0
122,11732-11732_game_1,Blue,Jayce,Xin Zhao,Viktor,Miss Fortune,Rell,Rumble,Zyra,Vi,Ambessa,Camille,1
123,11732-11732_game_1,Red,Wukong,Sejuani,Corki,Varus,Braum,Skarner,Kalista,K'Sante,Lillia,Nocturne,0
124,11732-11732_game_2,Blue,Rumble,Viego,Azir,Ezreal,Leona,Vi,Renekton,Ambessa,Rakan,Neeko,0
125,11732-11732_game_2,Red,Galio,Nocturne,Akali,Ashe,Nautilus,Skarner,Kalista,K'Sante,Poppy,Xayah,1
126,11732-11732_game_3,Blue,K'Sante,Pantheon,Aurora,Caitlyn,Lux,Renekton,Poppy,Elise,Lucian,Jhin,0
127,11732-11732_game_3,Red,Ambessa,Zyra,Taliyah,Kai'Sa,Alistar,Skarner,Kalista,Vi,Rakan,Jinx,1
128,11733-11733_game_1,Blue,Ambessa,Sejuani,Taliyah,Kalista,Neeko,Nocturne,Aurora,Zyra,Nidalee,Vi,0
129,11733-11733_game_1,Red,Jayce,Poppy,Ahri,Miss Fortune,Rell,Skarner,K'Sante,Rumble,Xin Zhao,Wukong,1
130,11733-11733_game_2,Blue,Gragas,Nidalee,Yone,Corki,Maokai,Nocturne,Aurora,Leona,Varus,Ashe,1
131,11733-11733_game_2,Red,Renekton,Zyra,Smolder,Ezreal,Nautilus,Skarner,K'Sante,Rumble,Gnar,Udyr,0
132,11733-11733_game_3,Blue,Gnar,Wukong,Aurora,Jhin,Leona,Akali,Braum,Rumble,Ashe,Kai'Sa,0
133,11733-11733_game_3,Red,Jax,Vi,Galio,Ziggs,Alistar,Skarner,Nocturne,K'Sante,Varus,Xayah,1
134,11733-11733_game_4,Blue,Sion,Xin Zhao,Orianna,Jinx,Braum,Akali,Varus,Rumble,LeBlanc,Sylas,1
135,11733-11733_game_4,Red,Camille,Lee Sin,Syndra,Ashe,Elise,Skarner,Nocturne,K'Sante,Udyr,Viktor,0
136,11733-11733_game_5,Blue,K'Sante,Lillia,Tryndamere,Xayah,Blitzcrank,Nocturne,Caitlyn,Skarner,Sett,Pantheon,0
137,11733-11733_game_5,Red,Rumble,Volibear,Sylas,Kai'Sa,Rakan,Varus,Akali,Viego,Diana,Viktor,1
138,11734-11734_game_1,Blue,Rumble,Nocturne,Corki,Xayah,Rell,Zyra,Galio,Udyr,Ezreal,Renata Glasc,0
139,11734-11734_game_1,Red,Ambessa,Xin Zhao,Aurora,Kai'Sa,Rakan,Skarner,Kalista,K'Sante,Orianna,Poppy,1
140,11734-11734_game_2,Blue,Camille,Zyra,Yone,Jhin,Nautilus,Varus,Jayce,Akali,Renekton,Smolder,0
141,11734-11734_game_2,Red,Gragas,Nidalee,Pantheon,Miss Fortune,Leona,Skarner,Kalista,K'Sante,Udyr,Ezreal,1
142,11734-11734_game_3,Blue,Udyr,Viego,Ryze,Ezreal,Karma,Kindred,Kalista,Jayce,Galio,Ahri,1
143,11734-11734_game_3,Red,Jax,Sejuani,Azir,Aphelios,Thresh,Skarner,K'Sante,Varus,Blitzcrank,Elise,0
144,11735-11735_game_1,Blue,K'Sante,Zyra,Smolder,Corki,Rell,Varus,Nocturne,Poppy,Rakan,Miss Fortune,0
145,11735-11735_game_1,Red,Rumble,Sejuani,Yone,Ashe,Braum,Skarner,Kalista,Jayce,Ezreal,Leona,1
146,11735-11735_game_2,Blue,Ornn,Nidalee,Jayce,Jhin,Leona,Kalista,Vi,Ambessa,Aurora,Viktor,1
147,11735-11735_game_2,Red,Gnar,Xin Zhao,Akali,Varus,Rakan,Skarner,Nocturne,Poppy,Ezreal,Ziggs,0
148,11735-11735_game_3,Blue,Jax,Nocturne,Sylas,Twitch,Elise,Poppy,LeBlanc,Renekton,Gragas,Karma,1
149,11735-11735_game_3,Red,Galio,Vi,Aurora,Ezreal,Pantheon,Skarner,Kalista,Ambessa,Kai'Sa,Miss Fortune,0
150,11735-11735_game_4,Blue,Poppy,Viego,Ahri,Miss Fortune,Seraphine,Kalista,Caitlyn,Ambessa,Azir,Orianna,0
151,11735-11735_game_4,Red,Maokai,Lee Sin,Ryze,Jinx,Lulu,Skarner,Viktor,Wukong,Nautilus,Blitzcrank,1
152,11735-11735_game_5,Blue,Camille,Lillia,Taliyah,Kai'Sa,Nautilus,Kalista,Caitlyn,Renekton,Renata Glasc,Alistar,1
153,11735-11735_game_5,Red,Aatrox,Wukong,Syndra,Xayah,Taric,Skarner,Viktor,Ambessa,Yasuo,LeBlanc,0
154,11736-11736_game_1,Blue,Camille,Vi,Sylas,Kalista,Nautilus,Jayce,Zyra,Nocturne,Xin Zhao,Wukong,0
155,11736-11736_game_1,Red,Ambessa,Viego,Galio,Varus,Neeko,Skarner,K'Sante,Rumble,Renekton,Poppy,1
156,11736-11736_game_2,Blue,Gnar,Zyra,Zeri,Ashe,Braum,Jayce,Nocturne,Diana,Renekton,Ezreal,0
157,11736-11736_game_2,Red,Jax,Nidalee,Corki,Ziggs,Leona,Skarner,Rumble,K'Sante,Tristana,Yone,1
158,11736-11736_game_3,Blue,Udyr,Nocturne,Ahri,Jinx,Rakan,Poppy,Xin Zhao,Jayce,Wukong,Pantheon,0
159,11736-11736_game_3,Red,Aurora,Lee Sin,Ryze,Ezreal,Alistar,Skarner,K'Sante,Rumble,Kai'Sa,Miss Fortune,1
160,11737-11737_game_1,Blue,Jayce,Olaf,Orianna,Kalista,Renata Glasc,Ambessa,Varus,Galio,Sejuani,Nocturne,1
161,11737-11737_game_1,Red,K'Sante,Xin Zhao,Azir,Ashe,Seraphine,Skarner,Rumble,Vi,Aurora,Sylas,0
162,11737-11737_game_2,Blue,Jax,Sejuani,Yone,Xayah,Lulu,Corki,Nocturne,Ambessa,Poppy,Varus,0
163,11737-11737_game_2,Red,Gnar,Vi,Aurora,Ezreal,Rakan,Skarner,Rumble,Udyr,Ziggs,Elise,1
164,11737-11737_game_3,Blue,Udyr,Wukong,Ryze,Draven,Nautilus,Corki,Renekton,Poppy,Braum,Tristana,0
165,11737-11737_game_3,Red,Aatrox,Nidalee,Hwei,Varus,Rell,Skarner,Rumble,Ambessa,Miss Fortune,Kai'Sa,1
166,11738-11738_game_1,Blue,K'Sante,Xin Zhao,Aurora,Varus,Rakan,Viktor,Leona,Kalista,Zyra,Nidalee,1
167,11738-11738_game_1,Red,Jayce,Vi,Vladimir,Ashe,Braum,Skarner,Rumble,Corki,Neeko,Renata Glasc,0
168,11738-11738_game_2,Blue,Renekton,Nidalee,Corki,Ezreal,Alistar,Akali,Leona,Udyr,Yone,Yasuo,1
169,11738-11738_game_2,Red,Ornn,Zyra,Smolder,Miss Fortune,Rell,Skarner,Kalista,Rumble,Ziggs,Viktor,0
170,11738-11738_game_3,Blue,Maokai,Nocturne,Orianna,Xayah,Leona,Viktor,Ahri,Ziggs,Yone,Kindred,1
171,11738-11738_game_3,Red,Ambessa,Wukong,Galio,Jinx,Nautilus,Skarner,Rumble,Kalista,Jhin,Kai'Sa,0
172,11738-11738_game_4,Blue,Kennen,Sejuani,Yone,Kog'Maw,Lulu,Udyr,Akali,Poppy,Yasuo,Irelia,1
173,11738-11738_game_4,Red,Gnar,Lillia,Sett,Kai'Sa,Elise,Skarner,Kalista,Rumble,Blitzcrank,Caitlyn,0
174,11738-11738_game_5,Blue,Sion,Poppy,Sylas,Lucian,Nami,Viktor,Jax,Caitlyn,Camille,Ahri,0
175,11738-11738_game_5,Red,Mordekaiser,Pantheon,Akali,Jhin,Karma,Skarner,Kalista,Rumble,Udyr,Taliyah,1
176,11763-11763_game_1,Blue,Renekton,Nidalee,Azir,Varus,Leona,Sejuani,Aurora,Rumble,Braum,Poppy,1
177,11763-11763_game_1,Red,Ambessa,Lillia,Corki,Ezreal,Rell,Skarner,Kalista,Jayce,Hwei,Yone,0
178,11763-11763_game_2,Blue,Rumble,Poppy,Viktor,Ashe,Braum,Vi,Nocturne,Kalista,Rakan,Lulu,1
179,11763-11763_game_2,Red,Kennen,Xin Zhao,Aurora,Jhin,Bard,Skarner,Sejuani,Jayce,Ryze,Galio,0
180,11763-11763_game_3,Blue,Jayce,Viego,Ryze,Senna,Ornn,Akali,Kai'Sa,K'Sante,Yone,Yasuo,1
181,11763-11763_game_3,Red,Sion,Zyra,Hwei,Miss Fortune,Nautilus,Skarner,Kalista,Sejuani,Ziggs,Alistar,0
182,11763-11763_game_4,Blue,Galio,Pantheon,Akali,Zeri,Lulu,Nocturne,Kalista,Blitzcrank,Kai'Sa,Ziggs,0
183,11763-11763_game_4,Red,Maokai,Vi,Yone,Caitlyn,Karma,Skarner,Sejuani,K'Sante,Wukong,Mordekaiser,1
184,11764-11764_game_1,Blue,Ambessa,Viego,Ryze,Miss Fortune,Nautilus,Nocturne,Kalista,Jayce,Leona,Ezreal,1
185,11764-11764_game_1,Red,Renekton,Nidalee,Corki,Varus,Rell,Rumble,Skarner,Aurora,Senna,Kai'Sa,0
186,11764-11764_game_2,Blue,Rumble,Skarner,Azir,Ashe,Renata Glasc,Pantheon,Nocturne,Aurora,K'Sante,Ornn,1
187,11764-11764_game_2,Red,Udyr,Zyra,Lee Sin,Ezreal,Leona,Jayce,Kalista,Yone,Seraphine,Orianna,0
188,11764-11764_game_3,Blue,Poppy,Wukong,Aurora,Smolder,Bard,Kalista,Nocturne,Jayce,Vi,Xin Zhao,1
189,11764-11764_game_3,Red,K'Sante,Volibear,Viktor,Kai'Sa,Blitzcrank,Pantheon,Senna,Rakan,Lulu,Caitlyn,0
190,11764-11764_game_4,Blue,Gnar,Xin Zhao,Taliyah,Jinx,Lulu,Pantheon,Nocturne,Vi,Galio,Sion,1
191,11764-11764_game_4,Red,Maokai,Jax,Karma,Aphelios,Rakan,Kalista,Jayce,Sejuani,Ornn,Sylas,0
192,11764-11764_game_5,Blue,Aatrox,Sejuani,Yone,Ziggs,Shen,Nocturne,Vi,Pantheon,Lillia,Ornn,1
193,11764-11764_game_5,Red,Olaf,Zac,Akali,Jhin,Alistar,Kalista,Caitlyn,Jayce,Elise,Camille,0
194,11765-11765_game_1,Blue,Galio,Vi,Corki,Kai'Sa,Rell,Varus,Jayce,Poppy,Ashe,Xayah,0
195,11765-11765_game_1,Red,Rumble,Sejuani,Yone,Ezreal,Alistar,Skarner,Kalista,Aurora,Lucian,Akali,1
196,11765-11765_game_2,Blue,K'Sante,Xin Zhao,Ryze,Varus,Karma,Jayce,Nocturne,Poppy,Zyra,Lillia,1
197,11765-11765_game_2,Red,Ambessa,Nidalee,Ahri,Ashe,Braum,Skarner,Kalista,Aurora,Rakan,Neeko,0
198,11765-11765_game_3,Blue,Maokai,Nocturne,Taliyah,Xayah,Rakan,Poppy,Sylas,Jayce,Zyra,Orianna,1
199,11765-11765_game_3,Red,Jax,Viego,Viktor,Miss Fortune,Leona,Skarner,Kalista,Aurora,Akali,Azir,0
